   经度     纬度     角度    风速
     56.00     24.00      0.00      0.00
     57.00     24.00      0.00      0.00
     58.00     24.00      0.00      0.00
     59.00     24.00      0.00      0.00
     60.00     24.00      0.00      0.00
     61.00     24.00      0.00      0.00
     62.00     24.00      0.00      0.00
     63.00     24.00      0.00      0.00
     64.00     24.00      0.00      0.00
     65.00     24.00      0.00      0.00
     66.00     24.00      0.00      0.00
     67.00     24.00      0.00      0.00
     68.00     24.00      0.00      0.00
     69.00     24.00      0.00      0.00
     70.00     24.00      0.00      0.00
     71.00     24.00      0.00      0.00
     72.00     24.00      0.00      0.00
     73.00     24.00      0.00      0.00
     74.00     24.00      0.00      0.00
     75.00     24.00      0.00      0.00
     76.00     24.00      0.00      0.00
     77.00     24.00      0.00      0.00
     78.00     24.00      0.00      0.00
     79.00     24.00      0.00      0.00
     80.00     24.00      0.00      0.00
     81.00     24.00      0.00      0.00
     82.00     24.00      0.00      0.00
     83.00     24.00      0.00      0.00
     84.00     24.00      0.00      0.00
     85.00     24.00      0.00      0.00
     86.00     24.00      0.00      0.00
     87.00     24.00      0.00      0.00
     88.00     24.00      0.00      0.00
     89.00     24.00     95.17     22.94
     90.00     24.00     66.11     19.32
     91.00     24.00      0.50     72.95
     92.00     24.00     92.83     21.01
     93.00     24.00    220.93     43.74
     94.00     24.00     89.59     33.93
     95.00     24.00      0.00      0.00
     96.00     24.00      0.00      0.00
     97.00     24.00      0.00      0.00
     98.00     24.00    102.85      1.78
     99.00     24.00     97.39     18.38
    100.00     24.00     75.35      6.59
    101.00     24.00    162.05     14.09
    102.00     24.00     77.23     19.22
    103.00     24.00    142.03     21.85
    104.00     24.00    340.62     40.90
    105.00     24.00     35.00     70.66
    106.00     24.00    340.06     20.05
    107.00     24.00     85.70     24.12
    108.00     24.00    228.82    101.34
    109.00     24.00     96.22     15.03
    110.00     24.00    140.46     69.78
    111.00     24.00     67.82     61.40
    112.00     24.00    124.01      5.33
    113.00     24.00    125.85     12.51
    114.00     24.00    108.86     15.80
    115.00     24.00     74.19     12.53
    116.00     24.00     80.97     44.31
    117.00     24.00     57.65     14.67
    118.00     24.00    128.86     30.00
    119.00     24.00    128.44     16.71
    120.00     24.00    108.55     14.66
    121.00     24.00     92.06     34.14
    122.00     24.00     47.05    123.62
    123.00     24.00     80.76     20.24
    124.00     24.00    123.37     25.12
    125.00     24.00    130.63     22.45
    126.00     24.00     43.86    108.24
     46.00     25.00      0.00      0.00
     47.00     25.00      0.00      0.00
     48.00     25.00      0.00      0.00
     49.00     25.00      0.00      0.00
     50.00     25.00      0.00      0.00
     51.00     25.00      0.00      0.00
     52.00     25.00      0.00      0.00
     53.00     25.00      0.00      0.00
     54.00     25.00      0.00      0.00
     55.00     25.00    110.95     29.33
     56.00     25.00      0.00      0.00
     57.00     25.00      0.00      0.00
     58.00     25.00      0.00      0.00
     59.00     25.00      0.00      0.00
     60.00     25.00      0.00      0.00
     61.00     25.00      0.00      0.00
     62.00     25.00      0.00      0.00
     63.00     25.00      0.00      0.00
     64.00     25.00      0.00      0.00
     65.00     25.00      0.00      0.00
     66.00     25.00      0.00      0.00
     67.00     25.00      0.00      0.00
     68.00     25.00      0.00      0.00
     69.00     25.00      0.00      0.00
     70.00     25.00      0.00      0.00
     71.00     25.00      0.00      0.00
     72.00     25.00      0.00      0.00
     73.00     25.00      0.00      0.00
     74.00     25.00      0.00      0.00
     75.00     25.00      0.00      0.00
     76.00     25.00      0.00      0.00
     77.00     25.00      0.00      0.00
     78.00     25.00      0.00      0.00
     79.00     25.00      0.00      0.00
     80.00     25.00      0.00      0.00
     81.00     25.00      0.00      0.00
     82.00     25.00      0.00      0.00
     83.00     25.00      0.00      0.00
     84.00     25.00      0.00      0.00
     85.00     25.00      0.00      0.00
     86.00     25.00      0.00      0.00
     87.00     25.00      0.00      0.00
     88.00     25.00      0.00      0.00
     89.00     25.00      0.00      0.00
     90.00     25.00     80.07     45.80
     91.00     25.00     22.03     51.07
     92.00     25.00    171.94     21.24
     93.00     25.00     91.47     27.92
     94.00     25.00     50.14     88.09
     95.00     25.00     88.73     25.12
     96.00     25.00    143.25     22.98
     97.00     25.00     98.91     46.29
     98.00     25.00    345.76     19.55
     99.00     25.00    126.52     15.43
    100.00     25.00     54.28     14.08
    101.00     25.00    146.20     16.31
    102.00     25.00    126.93      9.70
    103.00     25.00     74.00      7.27
    104.00     25.00    102.98     26.34
    105.00     25.00    221.09     38.00
    106.00     25.00    209.95     42.53
    107.00     25.00     33.66      1.53
    108.00     25.00    113.99     45.82
    109.00     25.00    119.63     28.69
    110.00     25.00     27.54     15.05
    111.00     25.00    125.20     24.12
    112.00     25.00    116.64     26.27
    113.00     25.00    111.34     10.14
    114.00     25.00    111.34      4.85
    115.00     25.00     49.45    108.84
    116.00     25.00    106.32     43.48
    117.00     25.00    277.75     27.56
    118.00     25.00    128.94     98.25
    119.00     25.00     37.57    105.06
    120.00     25.00    136.86     14.56
    121.00     25.00    220.84     97.44
    122.00     25.00     16.17     93.10
    123.00     25.00    318.97     51.24
    124.00     25.00    102.24     39.89
    125.00     25.00     93.39     38.82
    126.00     25.00    247.51    101.67
     46.00     26.00    178.21     13.35
     47.00     26.00      0.00      0.00
     48.00     26.00      0.00      0.00
     49.00     26.00      0.00      0.00
     50.00     26.00      0.00      0.00
     51.00     26.00      0.00      0.00
     52.00     26.00      0.00      0.00
     53.00     26.00     29.45     13.23
     54.00     26.00    356.48     21.58
     55.00     26.00     71.18     52.22
     56.00     26.00     78.51     26.34
     57.00     26.00     61.12      19.33
     58.00     26.00     23.55      9.84
     59.00     26.00      0.00      0.00
     60.00     26.00      0.00      0.00
     61.00     26.00    116.97     27.59
     62.00     26.00    101.17     23.07
     63.00     26.00    291.29     43.86
     64.00     26.00     55.59      4.11
     65.00     26.00      0.00      0.00
     66.00     26.00      0.00      0.00
     67.00     26.00      0.00      0.00
     68.00     26.00      0.00      0.00
     69.00     26.00      0.00      0.00
     70.00     26.00    192.05     10.81
     71.00     26.00    130.27     19.01
     72.00     26.00    148.03     11.85
     73.00     26.00      0.00      0.00
     74.00     26.00      0.00      0.00
     75.00     26.00      0.00      0.00
     76.00     26.00      0.00      0.00
     77.00     26.00      0.00      0.00
     78.00     26.00      0.00      0.00
     79.00     26.00      0.00      0.00
     80.00     26.00      0.00      0.00
     81.00     26.00      0.00      0.00
     82.00     26.00      0.00      0.00
     83.00     26.00      0.00      0.00
     84.00     26.00      0.00      0.00
     85.00     26.00      0.00      0.00
     86.00     26.00      0.00      0.00
     87.00     26.00      0.00      0.00
     88.00     26.00      0.00      0.00
     89.00     26.00      0.00      0.00
     90.00     26.00      0.00      0.00
     91.00     26.00      0.00      0.00
     92.00     26.00     37.73     92.28
     93.00     26.00    243.12     52.83
     94.00     26.00     19.12     17.67
     95.00     26.00    217.08     77.79
     96.00     26.00     35.35     80.57
     97.00     26.00    262.46     35.85
     98.00     26.00    347.62     74.87
     99.00     26.00     33.79     37.76
    100.00     26.00    174.49     14.44
    101.00     26.00     97.39     21.69
    102.00     26.00    240.37     86.77
    103.00     26.00    215.60     83.04
    104.00     26.00     80.95     31.60
    105.00     26.00    190.04     75.03
    106.00     26.00    335.41     80.58
    107.00     26.00     68.25     65.89
    108.00     26.00    131.19     90.72
    109.00     26.00    138.27     61.40
    110.00     26.00    347.62     55.50
    111.00     26.00     88.55     27.65
    112.00     26.00    160.66      8.70
    113.00     26.00    126.97      9.81
    114.00     26.00    117.67     28.00
    115.00     26.00    128.04     18.15
    116.00     26.00    346.62     79.60
    117.00     26.00    187.50     67.91
    118.00     26.00    160.65     15.30
    119.00     26.00     83.73     20.63
    120.00     26.00    124.50     15.78
    121.00     26.00    247.97     30.88
    122.00     26.00    111.86     18.01
    123.00     26.00    109.11     39.38
    124.00     26.00     95.77     96.88
    125.00     26.00    190.81     54.31
    126.00     26.00     89.47     57.14
     46.00     27.00    156.38     11.77
     47.00     27.00      0.00      0.00
     48.00     27.00      0.00      0.00
     49.00     27.00      0.00      0.00
     50.00     27.00      0.00      0.00
     51.00     27.00      0.00      0.00
     52.00     27.00      0.00      0.00
     53.00     27.00      0.00      0.00
     54.00     27.00    224.39     62.83
     55.00     27.00     99.97     18.23
     56.00     27.00     96.91     19.63
     57.00     27.00    314.29    123.80
     58.00     27.00    253.74     40.61
     59.00     27.00     12.17     67.16
     60.00     27.00      0.00      0.00
     61.00     27.00    312.59     42.56
     62.00     27.00    194.84     32.88
     63.00     27.00     38.18     28.75
     64.00     27.00    195.17     60.98
     65.00     27.00     50.37     75.54
     66.00     27.00     59.19     13.65
     67.00     27.00      0.00      0.00
     68.00     27.00      0.00      0.00
     69.00     27.00    299.88      5.07
     70.00     27.00    116.71      5.73
     71.00     27.00    141.96     13.65
     72.00     27.00    130.15      8.21
     73.00     27.00     43.75      5.00
     74.00     27.00    202.27      8.06
     75.00     27.00     59.93      2.86
     76.00     27.00     55.80      6.71
     77.00     27.00    315.54      4.23
     78.00     27.00    111.74      3.30
     79.00     27.00      0.00      0.00
     80.00     27.00      0.00      0.00
     81.00     27.00      0.00      0.00
     82.00     27.00      0.00      0.00
     83.00     27.00      0.00      0.00
     84.00     27.00      0.00      0.00
     85.00     27.00      0.00      0.00
     86.00     27.00      0.00      0.00
     87.00     27.00    128.88     22.88
     88.00     27.00    160.04     15.21
     89.00     27.00    164.29     14.67
     90.00     27.00     62.40     13.56
     91.00     27.00    106.46     34.73
     92.00     27.00     78.17      1.54
     93.00     27.00     57.87      8.02
     94.00     27.00    137.09     16.09
     95.00     27.00    332.47     70.57
     96.00     27.00    303.28     65.70
     97.00     27.00    136.15     76.36
     98.00     27.00    350.67     42.37
     99.00     27.00    127.38     86.42
    100.00     27.00     87.72     19.92
    101.00     27.00     62.85     11.32
    102.00     27.00    136.83     14.13
    103.00     27.00    112.02     22.86
    104.00     27.00    130.65     36.28
    105.00     27.00    336.18     73.91
    106.00     27.00     83.83     30.28
    107.00     27.00    118.70     25.20
    108.00     27.00    328.78     88.68
    109.00     27.00     19.54     52.11
    110.00     27.00    336.40     94.78
    111.00     27.00    113.49     80.92
    112.00     27.00    100.79     13.47
    113.00     27.00    148.75     16.41
    114.00     27.00     62.60     19.45
    115.00     27.00    111.40     24.06
    116.00     27.00    109.89     28.04
    117.00     27.00    126.08     13.23
    118.00     27.00     69.38     14.54
    119.00     27.00     65.97     19.65
    120.00     27.00     76.35     34.65
    121.00     27.00      0.00      0.00
    122.00     27.00      0.00      0.00
    123.00     27.00     48.72     40.91
    124.00     27.00    115.54     33.78
    125.00     27.00    323.33     83.18
    126.00     27.00     45.54    100.39
     46.00     28.00    108.26     78.74
     47.00     28.00      0.00      0.00
     48.00     28.00      0.00      0.00
     49.00     28.00      0.00      0.00
     50.00     28.00      0.00      0.00
     51.00     28.00      0.00      0.00
     52.00     28.00    132.72     17.93
     53.00     28.00    265.53     30.21
     54.00     28.00    191.00     27.64
     55.00     28.00    228.26     86.21
     56.00     28.00    126.97     21.48
     57.00     28.00    342.50     80.32
     58.00     28.00    280.71     24.51
     59.00     28.00     74.93     14.66
     60.00     28.00    102.17     66.48
     61.00     28.00    251.63     48.49
     62.00     28.00    111.99     17.23
     63.00     28.00     92.67     73.67
     64.00     28.00     28.22     92.69
     65.00     28.00     48.11     62.16
     66.00     28.00    285.35     44.32
     67.00     28.00    298.59     64.91
     68.00     28.00    238.97     19.26
     69.00     28.00    136.68     12.23
     70.00     28.00    151.60     11.76
     71.00     28.00     95.68     19.00
     72.00     28.00    204.92     43.68
     73.00     28.00    106.98     14.94
     74.00     28.00     67.95     12.61
     75.00     28.00    166.41     13.57
     76.00     28.00     62.50      5.99
     77.00     28.00     58.95     16.55
     78.00     28.00    169.82      9.25
     79.00     28.00    133.50     14.43
     80.00     28.00      0.00      0.00
     81.00     28.00      0.00      0.00
     82.00     28.00      0.00      0.00
     83.00     28.00     59.91     10.16
     84.00     28.00    153.97     13.50
     85.00     28.00    138.28     16.49
     86.00     28.00    127.75     20.21
     87.00     28.00    175.03     12.43
     88.00     28.00    131.59      8.28
     89.00     28.00      1.76      8.27
     90.00     28.00    357.43      5.14
     91.00     28.00    134.42      6.64
     92.00     28.00    104.27     16.44
     93.00     28.00     76.21     13.80
     94.00     28.00     47.85     10.85
     95.00     28.00     54.49     13.93
     96.00     28.00     34.88     10.79
     97.00     28.00    354.78     89.06
     98.00     28.00    131.62     19.32
     99.00     28.00    180.23     72.72
    100.00     28.00     77.09     13.73
    101.00     28.00    169.84      9.70
    102.00     28.00     30.59      6.37
    103.00     28.00     87.77      2.16
    104.00     28.00    101.19      8.29
    105.00     28.00     54.99     56.18
    106.00     28.00    116.34     61.25
    107.00     28.00     85.23     76.70
    108.00     28.00     73.09     33.73
    109.00     28.00    162.96     52.51
    110.00     28.00    100.73     20.14
    111.00     28.00    113.40     21.31
    112.00     28.00     75.17     14.91
    113.00     28.00    241.95     80.94
    114.00     28.00     70.06     26.40
    115.00     28.00     79.29     24.51
    116.00     28.00    128.92      6.61
    117.00     28.00    120.64     21.98
    118.00     28.00    110.10     24.25
    119.00     28.00     86.49     11.53
    120.00     28.00    166.97     14.53
    121.00     28.00    103.65     27.76
    122.00     28.00      0.00      0.00
    123.00     28.00    132.94     17.29
    124.00     28.00    223.29     97.70
    125.00     28.00     14.39     77.72
    126.00     28.00    271.28     49.19
     46.00     29.00      0.00      0.00
     47.00     29.00      0.00      0.00
     48.00     29.00      0.00      0.00
     49.00     29.00      0.00      0.00
     50.00     29.00      0.00      0.00
     51.00     29.00      0.00      0.00
     52.00     29.00     94.44     15.02
     53.00     29.00    219.45     34.36
     54.00     29.00     90.36     17.66
     55.00     29.00     65.63     33.83
     56.00     29.00     68.12     73.06
     57.00     29.00     47.27      9.14
     58.00     29.00     65.70     16.36
     59.00     29.00      0.00      0.00
     60.00     29.00    298.45     95.37
     61.00     29.00    151.94     83.63
     62.00     29.00     87.25     14.76
     63.00     29.00     66.11     69.81
     64.00     29.00     43.80     19.23
     65.00     29.00     38.92     28.48
     66.00     29.00     75.71     24.80
     67.00     29.00     32.48     34.17
     68.00     29.00     53.82     67.90
     69.00     29.00    322.27     60.91
     70.00     29.00     91.52      8.92
     71.00     29.00    170.13      5.04
     72.00     29.00    318.84      5.46
     73.00     29.00     80.39     14.27
     74.00     29.00     12.71      5.02
     75.00     29.00     61.32      0.66
     76.00     29.00     71.40      8.16
     77.00     29.00    161.10     63.63
     78.00     29.00    166.00      9.73
     79.00     29.00    155.38     15.06
     80.00     29.00    146.06     17.33
     81.00     29.00    343.46      9.71
     82.00     29.00     33.84      6.41
     83.00     29.00    311.19      2.32
     84.00     29.00    172.71     12.65
     85.00     29.00    188.20      9.39
     86.00     29.00    150.81     14.70
     87.00     29.00    120.90     18.21
     88.00     29.00     16.92     77.59
     89.00     29.00    119.36     11.44
     90.00     29.00     96.49     16.02
     91.00     29.00    173.29     11.95
     92.00     29.00    237.44     53.52
     93.00     29.00     65.81     16.09
     94.00     29.00     40.76    112.75
     95.00     29.00    231.48     92.95
     96.00     29.00    117.58     46.39
     97.00     29.00    173.82     59.22
     98.00     29.00    110.89     17.44
     99.00     29.00    171.94     15.89
    100.00     29.00     90.59     21.24
    101.00     29.00    119.44     19.05
    102.00     29.00     98.11      8.84
    103.00     29.00    199.89     48.03
    104.00     29.00      1.58     92.79
    105.00     29.00    111.90     17.59
    106.00     29.00     86.46     73.71
    107.00     29.00     99.74     33.66
    108.00     29.00    325.69     68.41
    109.00     29.00    207.22     78.27
    110.00     29.00    291.28     50.45
    111.00     29.00    280.09     55.63
    112.00     29.00      4.60     67.19
    113.00     29.00     62.98     57.08
    114.00     29.00     56.21      9.46
    115.00     29.00     73.74     32.02
    116.00     29.00     47.44     10.20
    117.00     29.00     80.60     19.76
    118.00     29.00    108.89     24.07
    119.00     29.00    100.99     11.12
    120.00     29.00    107.33     19.41
    121.00     29.00    101.17     29.37
    122.00     29.00     88.09     31.60
    123.00     29.00     89.45     24.38
    124.00     29.00    159.43     23.62
    125.00     29.00     91.42     95.07
    126.00     29.00    102.92     19.64
     46.00     30.00      0.00      0.00
     47.00     30.00      0.00      0.00
     48.00     30.00      0.00      0.00
     49.00     30.00      0.00      0.00
     50.00     30.00      0.00      0.00
     51.00     30.00      0.86     36.63
     52.00     30.00    138.46     13.10
     53.00     30.00     42.53     11.54
     54.00     30.00     46.52     13.06
     55.00     30.00    224.59     80.28
     56.00     30.00    295.37    115.86
     57.00     30.00    334.82     69.94
     58.00     30.00     48.56     79.45
     59.00     30.00    201.06     70.91
     60.00     30.00      0.00      0.00
     61.00     30.00    326.39     54.56
     62.00     30.00     55.49     45.55
     63.00     30.00    316.26     31.04
     64.00     30.00     87.77     20.87
     65.00     30.00    358.76     42.05
     66.00     30.00     19.26     98.00
     67.00     30.00     76.74     23.54
     68.00     30.00     73.26     13.55
     69.00     30.00     98.88     35.11
     70.00     30.00    353.76     22.29
     71.00     30.00    231.85     55.37
     72.00     30.00    245.03     58.98
     73.00     30.00    313.15     80.30
     74.00     30.00     28.91     14.51
     75.00     30.00    202.07     80.52
     76.00     30.00     66.43     68.48
     77.00     30.00     78.58     12.09
     78.00     30.00    144.23     15.32
     79.00     30.00     20.26      8.41
     80.00     30.00     30.77      8.36
     81.00     30.00     70.30      9.06
     82.00     30.00      6.99      6.18
     83.00     30.00    184.85      8.28
     84.00     30.00    351.61      1.97
     85.00     30.00    143.12     15.32
     86.00     30.00     24.33      9.50
     87.00     30.00     11.68      8.85
     88.00     30.00     68.50     24.21
     89.00     30.00     58.48     17.31
     90.00     30.00     35.09      7.06
     91.00     30.00     54.55     16.88
     92.00     30.00    117.45     15.64
     93.00     30.00    102.17     30.08
     94.00     30.00     44.63     21.34
     95.00     30.00    167.35     41.00
     96.00     30.00     67.09     25.91
     97.00     30.00     16.92     70.79
     98.00     30.00    214.43     79.63
     99.00     30.00    355.36     41.18
    100.00     30.00    324.67     85.66
    101.00     30.00    131.37     74.42
    102.00     30.00     79.81     19.69
    103.00     30.00    247.70     36.87
    104.00     30.00     47.44     80.49
    105.00     30.00    134.89     75.26
    106.00     30.00     51.70     58.58
    107.00     30.00     67.36     23.13
    108.00     30.00     17.56     48.42
    109.00     30.00     44.78     75.75
    110.00     30.00    202.84      3.61
    111.00     30.00    110.04     30.03
    112.00     30.00     22.14     95.96
    113.00     30.00     75.55     91.70
    114.00     30.00     96.03     27.75
    115.00     30.00    170.42     12.38
    116.00     30.00    107.27     27.75
    117.00     30.00     86.34     18.82
    118.00     30.00    239.04     68.15
    119.00     30.00     71.99     37.53
    120.00     30.00     65.71     25.02
    121.00     30.00     73.46     21.56
    122.00     30.00    163.88      9.98
    123.00     30.00    110.58      7.33
    124.00     30.00    105.84     20.51
    125.00     30.00     98.16     67.64
    126.00     30.00     94.38     25.78
     46.00     31.00      0.00      0.00
     47.00     31.00      0.00      0.00
     48.00     31.00      0.00      0.00
     49.00     31.00      0.00      0.00
     50.00     31.00     97.84      3.76
     51.00     31.00    352.48      3.70
     52.00     31.00    131.47     51.47
     53.00     31.00    138.90      3.85
     54.00     31.00    158.26     14.34
     55.00     31.00    221.90     75.07
     56.00     31.00    218.98     80.17
     57.00     31.00    359.18     17.83
     58.00     31.00     51.23     22.59
     59.00     31.00    107.12     78.41
     60.00     31.00    210.63     33.50
     61.00     31.00     11.90     84.39
     62.00     31.00      0.14     40.80
     63.00     31.00     85.42     19.90
     64.00     31.00     64.56     31.21
     65.00     31.00     97.72     20.66
     66.00     31.00     71.53     29.24
     67.00     31.00     58.18     27.74
     68.00     31.00    295.15     81.64
     69.00     31.00     95.84     35.34
     70.00     31.00    308.32     41.13
     71.00     31.00     32.63     77.18
     72.00     31.00     13.89     29.08
     73.00     31.00    213.10     31.10
     74.00     31.00     85.86      6.47
     75.00     31.00    319.49      3.98
     76.00     31.00    118.70     11.36
     77.00     31.00    173.55     13.50
     78.00     31.00     76.60     14.17
     79.00     31.00     34.41     11.78
     80.00     31.00    186.69     12.33
     81.00     31.00    129.33     14.87
     82.00     31.00     10.83      4.47
     83.00     31.00     76.83     17.15
     84.00     31.00    100.79     18.62
     85.00     31.00    125.95     24.37
     86.00     31.00    161.15     11.46
     87.00     31.00     66.50      8.50
     88.00     31.00     90.54      6.21
     89.00     31.00     46.70     10.63
     90.00     31.00    258.70     70.20
     91.00     31.00    123.32     55.44
     92.00     31.00    105.13     21.10
     93.00     31.00     60.88     26.74
     94.00     31.00     52.87     28.73
     95.00     31.00     56.53     26.49
     96.00     31.00     78.61     66.78
     97.00     31.00     81.14     41.72
     98.00     31.00    334.68     94.22
     99.00     31.00      5.76     18.63
    100.00     31.00    160.73     57.46
    101.00     31.00     45.96     80.05
    102.00     31.00    243.05     38.41
    103.00     31.00     32.44    104.44
    104.00     31.00    124.68     22.20
    105.00     31.00     47.55    116.95
    106.00     31.00     75.48     21.97
    107.00     31.00    105.98      1.58
    108.00     31.00     28.83     43.90
    109.00     31.00     62.15     68.15
    110.00     31.00     76.54     92.57
    111.00     31.00    185.56     66.96
    112.00     31.00     14.48     52.88
    113.00     31.00    136.12     76.74
    114.00     31.00     64.11     22.38
    115.00     31.00     84.20     12.76
    116.00     31.00    127.88     22.18
    117.00     31.00    103.60     28.06
    118.00     31.00    159.41     12.99
    119.00     31.00    114.02     20.46
    120.00     31.00     77.33     28.04
    121.00     31.00     79.92     35.82
    122.00     31.00     86.24     30.86
    123.00     31.00     98.00     19.14
    124.00     31.00     86.72     44.78
    125.00     31.00     87.76     23.81
    126.00     31.00    122.47     25.68
     46.00     32.00    139.71     16.13
     47.00     32.00      0.00      0.00
     48.00     32.00     94.94     24.64
     49.00     32.00     78.41     54.78
     50.00     32.00    182.94     25.76
     51.00     32.00     56.66     18.42
     52.00     32.00    125.05     81.81
     53.00     32.00    122.10     21.11
     54.00     32.00    313.64    106.13
     55.00     32.00     69.11     13.46
     56.00     32.00     67.58     31.25
     57.00     32.00      9.05     58.68
     58.00     32.00    322.10    128.95
     59.00     32.00    357.43     26.98
     60.00     32.00    304.62     96.37
     61.00     32.00    123.04     15.15
     62.00     32.00    203.36     34.04
     63.00     32.00    187.14     73.92
     64.00     32.00     70.12     28.02
     65.00     32.00     96.38     34.73
     66.00     32.00    187.77     69.76
     67.00     32.00     71.60     22.37
     68.00     32.00    247.17     79.36
     69.00     32.00     96.48     39.11
     70.00     32.00     14.66    100.42
     71.00     32.00    179.30     39.11
     72.00     32.00    119.71     17.32
     73.00     32.00     72.57     15.04
     74.00     32.00    343.31     11.34
     75.00     32.00    120.97     17.33
     76.00     32.00    124.93     11.02
     77.00     32.00    177.85      3.56
     78.00     32.00    338.14     10.85
     79.00     32.00    164.39     13.09
     80.00     32.00    119.75     19.89
     81.00     32.00     83.71      4.51
     82.00     32.00     41.55      9.63
     83.00     32.00    135.64     25.94
     84.00     32.00    129.68      6.83
     85.00     32.00    231.42     41.63
     86.00     32.00     93.32     17.67
     87.00     32.00    145.82     14.34
     88.00     32.00    288.41     31.48
     89.00     32.00    121.02     63.20
     90.00     32.00    143.80     22.73
     91.00     32.00     89.34     10.52
     92.00     32.00     88.28     35.94
     93.00     32.00     93.01     35.36
     94.00     32.00    126.51     61.76
     95.00     32.00    116.78     78.21
     96.00     32.00    220.81    100.37
     97.00     32.00    228.37     64.52
     98.00     32.00    124.40     20.87
     99.00     32.00    211.07     76.55
    100.00     32.00     11.32     57.51
    101.00     32.00     85.28     56.45
    102.00     32.00     27.43     59.41
    103.00     32.00    163.34     64.64
    104.00     32.00     93.34     68.95
    105.00     32.00    257.85     67.36
    106.00     32.00      2.07     89.03
    107.00     32.00     48.63     74.34
    108.00     32.00    112.56     73.67
    109.00     32.00     73.57     29.20
    110.00     32.00    106.08     49.82
    111.00     32.00    230.83     82.96
    112.00     32.00    323.77     52.28
    113.00     32.00    211.72     84.65
    114.00     32.00     92.92     22.85
    115.00     32.00    103.01     24.82
    116.00     32.00     87.63     26.68
    117.00     32.00    157.07     12.84
    118.00     32.00     64.62     24.59
    119.00     32.00     83.53     25.68
    120.00     32.00    113.48     22.28
    121.00     32.00     92.06     32.00
    122.00     32.00    114.50     38.32
    123.00     32.00     86.25     42.52
    124.00     32.00    301.11     64.04
    125.00     32.00    119.63     33.91
    126.00     32.00    137.06     33.62
     46.00     33.00    326.13     58.45
     47.00     33.00    124.70     20.60
     48.00     33.00    164.40     54.28
     49.00     33.00    150.10     12.54
     50.00     33.00    303.67    150.06
     51.00     33.00    106.95     27.50
     52.00     33.00    214.78      2.70
     53.00     33.00    165.59      9.84
     54.00     33.00     57.25     22.66
     55.00     33.00    186.77      4.68
     56.00     33.00    305.74    142.89
     57.00     33.00     56.08     75.16
     58.00     33.00     78.25     63.48
     59.00     33.00    279.78     88.08
     60.00     33.00    235.65     13.46
     61.00     33.00    337.76     16.69
     62.00     33.00    279.06     88.62
     63.00     33.00    329.13     84.21
     64.00     33.00     97.46     76.81
     65.00     33.00    261.03     28.64
     66.00     33.00     86.09     29.32
     67.00     33.00    102.05     36.58
     68.00     33.00    319.59     23.84
     69.00     33.00      1.18     34.20
     70.00     33.00    226.34     62.72
     71.00     33.00    323.17     63.40
     72.00     33.00     55.12     23.85
     73.00     33.00     83.68     11.66
     74.00     33.00    327.12    123.39
     75.00     33.00    258.05     20.53
     76.00     33.00    162.27      6.29
     77.00     33.00      9.71      7.80
     78.00     33.00     50.47     10.38
     79.00     33.00     29.62     10.91
     80.00     33.00    100.96     12.65
     81.00     33.00    136.78     19.29
     82.00     33.00    135.88     10.00
     83.00     33.00     90.93     18.03
     84.00     33.00    161.85     12.17
     85.00     33.00    125.59      7.62
     86.00     33.00    294.24     25.08
     87.00     33.00     28.96     11.68
     88.00     33.00    291.17     49.33
     89.00     33.00    135.44     66.79
     90.00     33.00    125.56     12.84
     91.00     33.00    117.95     75.33
     92.00     33.00    242.45     78.09
     93.00     33.00     17.87      9.30
     94.00     33.00    117.67     18.46
     95.00     33.00     55.62     19.03
     96.00     33.00     59.54      8.23
     97.00     33.00    156.51     85.03
     98.00     33.00     66.08      6.79
     99.00     33.00     85.91      4.41
    100.00     33.00    114.20     21.65
    101.00     33.00    150.82     13.12
    102.00     33.00    297.73     17.04
    103.00     33.00     55.81     18.97
    104.00     33.00     21.54     78.36
    105.00     33.00     37.23    120.76
    106.00     33.00     21.22    107.62
    107.00     33.00    308.45     21.81
    108.00     33.00    119.53     52.17
    109.00     33.00    106.03     78.35
    110.00     33.00     75.94     72.56
    111.00     33.00    108.00     57.65
    112.00     33.00    273.95     34.30
    113.00     33.00    118.28     85.62
    114.00     33.00    141.35      6.67
    115.00     33.00    115.36      5.42
    116.00     33.00     85.90     31.81
    117.00     33.00     87.39     22.21
    118.00     33.00    127.31     12.81
    119.00     33.00    136.21     16.51
    120.00     33.00     40.36     28.46
    121.00     33.00     93.84     17.28
    122.00     33.00     71.94     19.85
    123.00     33.00    147.01     15.98
    124.00     33.00    167.71     21.77
    125.00     33.00    131.83     30.07
    126.00     33.00     74.72     43.23
     46.00     34.00    112.78    128.34
     47.00     34.00    304.37    139.71
     48.00     34.00     38.55      8.12
     49.00     34.00    121.51     90.25
     50.00     34.00     74.35      9.05
     51.00     34.00    307.94     12.59
     52.00     34.00    316.85     10.68
     53.00     34.00    128.03    142.95
     54.00     34.00    294.42    124.27
     55.00     34.00    344.20    102.72
     56.00     34.00     60.83     31.00
     57.00     34.00    126.46     16.65
     58.00     34.00     23.91     19.33
     59.00     34.00     21.43     15.94
     60.00     34.00     34.97     68.36
     61.00     34.00    309.22     94.69
     62.00     34.00    321.76     14.17
     63.00     34.00    336.86    111.47
     64.00     34.00    160.66     74.25
     65.00     34.00    300.33     39.76
     66.00     34.00     54.94     45.24
     67.00     34.00    293.54     82.37
