     经度     纬度      角度        风速
     73.00     22.00      0.00      0.00
     74.00     22.00      0.00      0.00
     75.00     22.00      0.00      0.00
     76.00     22.00      0.00      0.00
     77.00     22.00      0.00      0.00
     78.00     22.00      0.00      0.00
     79.00     22.00      0.00      0.00
     80.00     22.00      0.00      0.00
     81.00     22.00      0.00      0.00
     82.00     22.00      0.00      0.00
     83.00     22.00      0.00      0.00
     84.00     22.00      0.00      0.00
     85.00     22.00      0.00      0.00
     86.00     22.00      0.00      0.00
     87.00     22.00      0.00      0.00
     88.00     22.00      0.00      0.00
     89.00     22.00    107.58     18.29
     90.00     22.00     58.52     20.00
     91.00     22.00     68.34     20.66
     92.00     22.00      0.00      0.00
     93.00     22.00      0.00      0.00
     94.00     22.00      0.00      0.00
     95.00     22.00      0.00      0.00
     96.00     22.00      0.00      0.00
     97.00     22.00     72.26     26.27
     98.00     22.00     62.69     33.21
     99.00     22.00     79.01     73.24
    100.00     22.00    153.98      2.62
    101.00     22.00    262.87     69.24
    102.00     22.00     83.28     29.95
    103.00     22.00     76.01     18.20
    104.00     22.00    152.45     50.36
    105.00     22.00     73.15     36.50
    106.00     22.00     75.15     34.16
    107.00     22.00     63.43     29.51
    108.00     22.00     20.22     25.32
    109.00     22.00     77.38     14.80
    110.00     22.00     96.12     14.09
    111.00     22.00      0.00      0.00
    112.00     22.00     77.38      7.97
    113.00     22.00     87.63     13.43
    114.00     22.00     72.56      7.39
    115.00     22.00    299.80     68.61
    116.00     22.00     91.19      8.82
    117.00     22.00    103.62     17.87
    118.00     22.00     65.63      9.64
    119.00     22.00      0.00      0.00
    120.00     22.00     81.47     14.80
    121.00     22.00     67.97     11.51
    122.00     22.00    126.04      5.55
    123.00     22.00    209.01     46.31
    124.00     22.00     74.03     19.67
    125.00     22.00     71.07     25.11
    126.00     22.00    163.47     73.01
     46.00     23.00      0.00      0.00
     47.00     23.00      0.00      0.00
     48.00     23.00      0.00      0.00
     49.00     23.00      0.00      0.00
     50.00     23.00      0.00      0.00
     51.00     23.00      0.00      0.00
     52.00     23.00      0.00      0.00
     53.00     23.00      0.00      0.00
     54.00     23.00      0.00      0.00
     55.00     23.00      0.00      0.00
     56.00     23.00      0.00      0.00
     57.00     23.00      0.00      0.00
     58.00     23.00      0.00      0.00
     59.00     23.00      0.00      0.00
     60.00     23.00      0.00      0.00
     61.00     23.00      0.00      0.00
     62.00     23.00      0.00      0.00
     63.00     23.00      0.00      0.00
     64.00     23.00      0.00      0.00
     65.00     23.00      0.00      0.00
     66.00     23.00      0.00      0.00
     67.00     23.00      0.00      0.00
     68.00     23.00      0.00      0.00
     69.00     23.00      0.00      0.00
     70.00     23.00      0.00      0.00
     71.00     23.00      0.00      0.00
     72.00     23.00      0.00      0.00
     73.00     23.00      0.00      0.00
     74.00     23.00      0.00      0.00
     75.00     23.00      0.00      0.00
     76.00     23.00      0.00      0.00
     77.00     23.00      0.00      0.00
     78.00     23.00      0.00      0.00
     79.00     23.00      0.00      0.00
     80.00     23.00      0.00      0.00
     81.00     23.00      0.00      0.00
     82.00     23.00      0.00      0.00
     83.00     23.00      0.00      0.00
     84.00     23.00      0.00      0.00
     85.00     23.00      0.00      0.00
     86.00     23.00      0.00      0.00
     87.00     23.00      0.00      0.00
     88.00     23.00     45.72     95.14
     89.00     23.00     65.75     20.78
     90.00     23.00     61.12     18.16
     91.00     23.00     72.22     19.44
     92.00     23.00     71.09     19.57
     93.00     23.00    257.26     43.09
     94.00     23.00      0.00      0.00
     95.00     23.00      0.00      0.00
     96.00     23.00      0.00      0.00
     97.00     23.00     68.60     26.38
     98.00     23.00     72.33     23.95
     99.00     23.00     51.25     12.73
    100.00     23.00     67.35     32.68
    101.00     23.00      0.00      0.00
    102.00     23.00      0.00      0.00
    103.00     23.00     59.88      5.34
    104.00     23.00    273.96     43.32
    105.00     23.00     65.52     21.48
    106.00     23.00    200.80     23.94
    107.00     23.00    314.32     51.73
    108.00     23.00    263.87     38.86
    109.00     23.00     36.83    101.71
    110.00     23.00     71.76     11.73
    111.00     23.00      0.00      0.00
    112.00     23.00      0.00      0.00
    113.00     23.00      0.00      0.00
    114.00     23.00      0.00      0.00
    115.00     23.00      0.00      0.00
    116.00     23.00     52.77    147.02
    117.00     23.00     61.58      9.20
    118.00     23.00     67.59      8.78
    119.00     23.00     96.16      8.15
    120.00     23.00     96.43     13.91
    121.00     23.00     74.82     15.80
    122.00     23.00    255.47     48.68
    123.00     23.00     81.20     17.38
    124.00     23.00    133.91     65.43
    125.00     23.00     40.20    104.36
    126.00     23.00     87.76     16.65
     46.00     24.00      0.00      0.00
     47.00     24.00      0.00      0.00
     48.00     24.00      0.00      0.00
     49.00     24.00      0.00      0.00
     50.00     24.00      0.00      0.00
     51.00     24.00      0.00      0.00
     52.00     24.00      0.00      0.00
     53.00     24.00      0.00      0.00
     54.00     24.00     78.40      8.92
     55.00     24.00     65.59      6.85
     56.00     24.00      0.00      0.00
     57.00     24.00      0.00      0.00
     58.00     24.00      0.00      0.00
     59.00     24.00      0.00      0.00
     60.00     24.00      0.00      0.00
     61.00     24.00      0.00      0.00
     62.00     24.00      0.00      0.00
     63.00     24.00      0.00      0.00
     64.00     24.00      0.00      0.00
     65.00     24.00      0.00      0.00
     66.00     24.00      0.00      0.00
     67.00     24.00      0.00      0.00
     68.00     24.00      0.00      0.00
     69.00     24.00      0.00      0.00
     70.00     24.00      0.00      0.00
     71.00     24.00      0.00      0.00
     72.00     24.00      0.00      0.00
     73.00     24.00      0.00      0.00
     74.00     24.00      0.00      0.00
     75.00     24.00      0.00      0.00
     76.00     24.00      0.00      0.00
     77.00     24.00      0.00      0.00
     78.00     24.00      0.00      0.00
     79.00     24.00      0.00      0.00
     80.00     24.00      0.00      0.00
     81.00     24.00      0.00      0.00
     82.00     24.00      0.00      0.00
     83.00     24.00      0.00      0.00
     84.00     24.00      0.00      0.00
     85.00     24.00      0.00      0.00
     86.00     24.00      0.00      0.00
     87.00     24.00      0.00      0.00
     88.00     24.00      0.00      0.00
     89.00     24.00     57.29     13.92
     90.00     24.00     58.11     20.92
     91.00     24.00     68.58     22.45
     92.00     24.00     68.06     23.11
     93.00     24.00    216.82     89.14
     94.00     24.00     90.18     13.82
     95.00     24.00      0.00      0.00
     96.00     24.00      0.00      0.00
     97.00     24.00      0.00      0.00
     98.00     24.00      0.00      0.00
     99.00     24.00      0.00      0.00
    100.00     24.00      0.00      0.00
    101.00     24.00      0.00      0.00
    102.00     24.00      0.00      0.00
    103.00     24.00     64.68      4.51
    104.00     24.00     82.47     30.10
    105.00     24.00    326.64     39.84
    106.00     24.00    204.99     25.77
    107.00     24.00    242.47     63.43
    108.00     24.00     37.53     45.61
    109.00     24.00     83.99     15.68
    110.00     24.00     67.60      8.27
    111.00     24.00     74.54      6.32
    112.00     24.00      0.00      0.00
    113.00     24.00      0.00      0.00
    114.00     24.00      0.00      0.00
    115.00     24.00      0.00      0.00
    116.00     24.00     64.63     13.02
    117.00     24.00     60.79      8.99
    118.00     24.00     89.12      7.35
    119.00     24.00     81.66     21.19
    120.00     24.00     52.03     13.54
    121.00     24.00     61.69     16.23
    122.00     24.00     79.57     22.24
    123.00     24.00     79.17     16.25
    124.00     24.00     98.30     75.73
    125.00     24.00     68.31     13.41
    126.00     24.00     85.47     16.86
     46.00     25.00      0.00      0.00
     47.00     25.00      0.00      0.00
     48.00     25.00      0.00      0.00
     49.00     25.00      0.00      0.00
     50.00     25.00      0.00      0.00
     51.00     25.00      0.00      0.00
     52.00     25.00      0.00      0.00
     53.00     25.00      0.00      0.00
     54.00     25.00      0.00      0.00
     55.00     25.00    245.76     42.69
     56.00     25.00      0.00      0.00
     57.00     25.00      0.00      0.00
     58.00     25.00      0.00      0.00
     59.00     25.00      0.00      0.00
     60.00     25.00      0.00      0.00
     61.00     25.00      0.00      0.00
     62.00     25.00      0.00      0.00
     63.00     25.00      0.00      0.00
     64.00     25.00      0.00      0.00
     65.00     25.00      0.00      0.00
     66.00     25.00      0.00      0.00
     67.00     25.00      0.00      0.00
     68.00     25.00      0.00      0.00
     69.00     25.00      0.00      0.00
     70.00     25.00      0.00      0.00
     71.00     25.00      0.00      0.00
     72.00     25.00      0.00      0.00
     73.00     25.00      0.00      0.00
     74.00     25.00      0.00      0.00
     75.00     25.00      0.00      0.00
     76.00     25.00      0.00      0.00
     77.00     25.00      0.00      0.00
     78.00     25.00      0.00      0.00
     79.00     25.00      0.00      0.00
     80.00     25.00      0.00      0.00
     81.00     25.00      0.00      0.00
     82.00     25.00      0.00      0.00
     83.00     25.00      0.00      0.00
     84.00     25.00      0.00      0.00
     85.00     25.00      0.00      0.00
     86.00     25.00      0.00      0.00
     87.00     25.00      0.00      0.00
     88.00     25.00      0.00      0.00
     89.00     25.00      0.00      0.00
     90.00     25.00    236.72      4.19
     91.00     25.00     58.25     27.69
     92.00     25.00    286.49     39.89
     93.00     25.00     66.67     31.20
     94.00     25.00    328.79     48.98
     95.00     25.00     70.07     30.56
     96.00     25.00    213.68     81.22
     97.00     25.00    292.08     21.33
     98.00     25.00    195.14     58.05
     99.00     25.00      0.00      0.00
    100.00     25.00      0.00      0.00
    101.00     25.00      0.00      0.00
    102.00     25.00     38.60      4.96
    103.00     25.00      0.00      0.00
    104.00     25.00    327.86     65.12
    105.00     25.00    221.07     94.85
    106.00     25.00    235.98     79.11
    107.00     25.00     77.39     24.11
    108.00     25.00    228.98    112.78
    109.00     25.00    125.64     88.56
    110.00     25.00     27.54     15.05
    111.00     25.00     77.94     10.52
    112.00     25.00      0.00      0.00
    113.00     25.00      0.00      0.00
    114.00     25.00      0.00      0.00
    115.00     25.00    108.69     26.89
    116.00     25.00      0.00      0.00
    117.00     25.00     98.24     62.09
    118.00     25.00    251.69     57.57
    119.00     25.00    253.23     92.66
    120.00     25.00     80.55     18.56
    121.00     25.00      6.15     65.75
    122.00     25.00    119.28     11.14
    123.00     25.00    312.04     52.37
    124.00     25.00     13.44     87.09
    125.00     25.00     73.09     37.60
    126.00     25.00     68.80     27.41
     46.00     26.00    289.73     12.67
     47.00     26.00      0.00      0.00
     48.00     26.00      0.00      0.00
     49.00     26.00      0.00      0.00
     50.00     26.00      0.00      0.00
     51.00     26.00      0.00      0.00
     52.00     26.00      0.00      0.00
     53.00     26.00     28.67     10.42
     54.00     26.00     281.22    24.52
     55.00     26.00     63.89     18.37
     56.00     26.00     69.36     16.12
     57.00     26.00     65.22     13.27
     58.00     26.00     28.55      7.12
     59.00     26.00      0.00      0.00
     60.00     26.00      0.00      0.00
     61.00     26.00    129.00      2.75
     62.00     26.00    327.05      3.63
     63.00     26.00    278.84      8.43
     64.00     26.00    131.69     16.96
     65.00     26.00      0.00      0.00
     66.00     26.00      0.00      0.00
     67.00     26.00      0.00      0.00
     68.00     26.00      0.00      0.00
     69.00     26.00      0.00      0.00
     70.00     26.00      0.00      0.00
     71.00     26.00      0.00      0.00
     72.00     26.00      0.00      0.00
     73.00     26.00      0.00      0.00
     74.00     26.00      0.00      0.00
     75.00     26.00      0.00      0.00
     76.00     26.00      0.00      0.00
     77.00     26.00      0.00      0.00
     78.00     26.00      0.00      0.00
     79.00     26.00      0.00      0.00
     80.00     26.00      0.00      0.00
     81.00     26.00      0.00      0.00
     82.00     26.00      0.00      0.00
     83.00     26.00      0.00      0.00
     84.00     26.00      0.00      0.00
     85.00     26.00      0.00      0.00
     86.00     26.00      0.00      0.00
     87.00     26.00      0.00      0.00
     88.00     26.00      0.00      0.00
     89.00     26.00      0.00      0.00
     90.00     26.00      0.00      0.00
     91.00     26.00      0.00      0.00
     92.00     26.00     52.61     20.33
     93.00     26.00     63.87     29.59
     94.00     26.00    337.14     21.54
     95.00     26.00     66.83     72.56
     96.00     26.00    295.36     33.63
     97.00     26.00    218.77     94.60
     98.00     26.00    143.79      8.08
     99.00     26.00     14.84     18.32
    100.00     26.00      0.00      0.00
    101.00     26.00      0.00      0.00
    102.00     26.00     96.89     14.09
    103.00     26.00      0.00      0.00
    104.00     26.00    220.72     74.41
    105.00     26.00     82.31     21.59
    106.00     26.00    204.21     65.37
    107.00     26.00    335.19     42.30
    108.00     26.00    358.52     37.34
    109.00     26.00    116.12      8.97
    110.00     26.00    343.92     87.66
    111.00     26.00     54.61     11.50
    112.00     26.00     60.58     10.98
    113.00     26.00      0.00      0.00
    114.00     26.00      0.00      0.00
    115.00     26.00      0.00      0.00
    116.00     26.00    250.25     53.46
    117.00     26.00    184.37     50.72
    118.00     26.00     87.75     94.91
    119.00     26.00      0.00      0.00
    120.00     26.00     66.78     11.09
    121.00     26.00     86.94     88.21
    122.00     26.00    104.32     25.42
    123.00     26.00    101.47     32.46
    124.00     26.00    104.45     17.61
    125.00     26.00    104.64     18.92
    126.00     26.00     86.10     63.23
     46.00     27.00      0.00      0.00
     47.00     27.00      0.00      0.00
     48.00     27.00      0.00      0.00
     49.00     27.00      0.00      0.00
     50.00     27.00      0.00      0.00
     51.00     27.00      0.00      0.00
     52.00     27.00      0.00      0.00
     53.00     27.00      0.00      0.00
     54.00     27.00    230.61     59.91
     55.00     27.00     58.36     20.00
     56.00     27.00     43.27     20.43
     57.00     27.00    314.01      9.35
     58.00     27.00     58.72     12.89
     59.00     27.00     77.38      5.46
     60.00     27.00      0.00      0.00
     61.00     27.00    188.38      9.86
     62.00     27.00    115.98      4.44
     63.00     27.00    143.93      9.16
     64.00     27.00    218.05     56.86
     65.00     27.00     57.29     22.13
     66.00     27.00      0.00      0.00
     67.00     27.00      0.00      0.00
     68.00     27.00      0.00      0.00
     69.00     27.00    299.88      5.07
     70.00     27.00    341.70      8.13
     71.00     27.00      0.00      0.00
     72.00     27.00      0.00      0.00
     73.00     27.00      0.00      0.00
     74.00     27.00      0.00      0.00
     75.00     27.00      0.00      0.00
     76.00     27.00      0.00      0.00
     77.00     27.00      0.00      0.00
     78.00     27.00      0.00      0.00
     79.00     27.00      0.00      0.00
     80.00     27.00      0.00      0.00
     81.00     27.00      0.00      0.00
     82.00     27.00      0.00      0.00
     83.00     27.00      0.00      0.00
     84.00     27.00      0.00      0.00
     85.00     27.00      0.00      0.00
     86.00     27.00      0.00      0.00
     87.00     27.00     33.23      6.77
     88.00     27.00      0.00      0.00
     89.00     27.00      0.00      0.00
     90.00     27.00    113.21      9.62
     91.00     27.00     68.32     18.16
     92.00     27.00      0.00      0.00
     93.00     27.00     28.52      8.64
     94.00     27.00     38.64     10.57
     95.00     27.00     55.55     22.14
     96.00     27.00     70.46      9.31
     97.00     27.00    241.37     56.05
     98.00     27.00    197.99     40.82
     99.00     27.00     95.69      6.83
    100.00     27.00      0.00      0.00
    101.00     27.00     41.69     11.34
    102.00     27.00     41.49      3.93
    103.00     27.00      0.00      0.00
    104.00     27.00    257.07     21.77
    105.00     27.00    321.05     90.53
    106.00     27.00    192.25     52.87
    107.00     27.00    331.64     53.71
    108.00     27.00     68.28     27.27
    109.00     27.00     31.49     58.20
    110.00     27.00     73.21     25.00
    111.00     27.00     83.23     20.14
    112.00     27.00      0.00      0.00
    113.00     27.00      0.00      0.00
    114.00     27.00     61.00     10.74
    115.00     27.00     64.98      9.84
    116.00     27.00      0.00      0.00
    117.00     27.00      0.00      0.00
    118.00     27.00      0.00      0.00
    119.00     27.00      0.00      0.00
    120.00     27.00     69.91     10.11
    121.00     27.00      0.00      0.00
    122.00     27.00      0.00      0.00
    123.00     27.00     27.44     85.56
    124.00     27.00     90.84     36.44
    125.00     27.00     46.01    107.10
    126.00     27.00     43.13    100.88
     46.00     28.00      0.00      0.00
     47.00     28.00      0.00      0.00
     48.00     28.00      0.00      0.00
     49.00     28.00      0.00      0.00
     50.00     28.00      0.00      0.00
     51.00     28.00      0.00      0.00
     52.00     28.00    262.91      6.41
     53.00     28.00     29.55      3.25
     54.00     28.00    232.99     58.45
     55.00     28.00     20.67     73.77
     56.00     28.00      0.00      0.00
     57.00     28.00    294.18     35.21
     58.00     28.00    314.83    125.15
     59.00     28.00    132.06      9.23
     60.00     28.00    355.70      5.52
     61.00     28.00     61.72     13.04
     62.00     28.00    116.75      5.83
     63.00     28.00     41.82     25.29
     64.00     28.00     51.08     26.56
     65.00     28.00     49.51     22.87
     66.00     28.00     52.15     21.19
     67.00     28.00     45.27     20.90
     68.00     28.00     17.78     89.44
     69.00     28.00      0.00      0.00
     70.00     28.00    358.11      6.86
     71.00     28.00    355.19      8.86
     72.00     28.00      0.00      0.00
     73.00     28.00      0.00      0.00
     74.00     28.00      0.00      0.00
     75.00     28.00      0.00      0.00
     76.00     28.00      0.00      0.00
     77.00     28.00    331.32      6.14
     78.00     28.00      0.00      0.00
     79.00     28.00      4.84      7.19
     80.00     28.00      0.00      0.00
     81.00     28.00      0.00      0.00
     82.00     28.00      0.00      0.00
     83.00     28.00      0.00      0.00
     84.00     28.00      0.00      0.00
     85.00     28.00      0.00      0.00
     86.00     28.00    345.81      4.73
     87.00     28.00      0.00      0.00
     88.00     28.00      0.00      0.00
     89.00     28.00      0.00      0.00
     90.00     28.00      0.00      0.00
     91.00     28.00     30.74     10.42
     92.00     28.00      0.00      0.00
     93.00     28.00      0.00      0.00
     94.00     28.00    209.07     77.13
     95.00     28.00     46.38     11.66
     96.00     28.00    113.54     11.72
     97.00     28.00      0.00      0.00
     98.00     28.00     49.15      6.05
     99.00     28.00      0.00      0.00
    100.00     28.00      0.00      0.00
    101.00     28.00      0.00      0.00
    102.00     28.00      0.00      0.00
    103.00     28.00     41.95      9.45
    104.00     28.00    242.90     12.21
    105.00     28.00    293.56     55.98
    106.00     28.00     91.48     31.91
    107.00     28.00     82.74     77.79
    108.00     28.00    123.24     61.56
    109.00     28.00     49.68    107.48
    110.00     28.00    133.02     30.39
    111.00     28.00     54.02      7.99
    112.00     28.00      0.00      0.00
    113.00     28.00      0.00      0.00
    114.00     28.00      0.00      0.00
    115.00     28.00      0.00      0.00
    116.00     28.00      0.00      0.00
    117.00     28.00      0.00      0.00
    118.00     28.00      0.00      0.00
    119.00     28.00      0.00      0.00
    120.00     28.00      0.00      0.00
    121.00     28.00      0.00      0.00
    122.00     28.00      0.00      0.00
    123.00     28.00     93.83     17.16
    124.00     28.00     93.08     22.47
    125.00     28.00     81.77     50.04
    126.00     28.00     90.30     46.18
     46.00     29.00      0.00      0.00
     47.00     29.00      0.00      0.00
     48.00     29.00      0.00      0.00
     49.00     29.00      0.00      0.00
     50.00     29.00      0.00      0.00
     51.00     29.00      0.00      0.00
     52.00     29.00    300.86      6.78
     53.00     29.00     39.79     17.70
     54.00     29.00    186.16     72.09
     55.00     29.00    244.28     83.04
     56.00     29.00     51.34     56.38
     57.00     29.00    329.55      7.80
     58.00     29.00    309.93      6.49
     59.00     29.00      0.00      0.00
     60.00     29.00    298.65     86.41
     61.00     29.00     85.25     29.09
     62.00     29.00    138.01     17.57
     63.00     29.00     43.98     22.11
     64.00     29.00     47.80     25.56
     65.00     29.00     45.05     26.39
     66.00     29.00     48.13     25.05
     67.00     29.00     50.47     23.41
     68.00     29.00     60.65     26.52
     69.00     29.00    317.80     70.30
     70.00     29.00    312.95      5.26
     71.00     29.00      0.00      0.00
     72.00     29.00      0.00      0.00
     73.00     29.00      0.00      0.00
     74.00     29.00      0.00      0.00
     75.00     29.00    324.29      4.73
     76.00     29.00    349.63      9.85
     77.00     29.00      0.00      0.00
     78.00     29.00      0.00      0.00
     79.00     29.00      0.00      0.00
     80.00     29.00      0.00      0.00
     81.00     29.00      0.00      0.00
     82.00     29.00      0.00      0.00
     83.00     29.00      0.00      0.00
     84.00     29.00    340.41      4.97
     85.00     29.00      0.00      0.00
     86.00     29.00      0.00      0.00
     87.00     29.00     28.86      8.96
     88.00     29.00     29.19      9.11
     89.00     29.00     43.88      6.52
     90.00     29.00      0.00      0.00
     91.00     29.00     30.32     10.25
     92.00     29.00     31.11     10.91
     93.00     29.00     42.97      8.85
     94.00     29.00      0.00      0.00
     95.00     29.00      0.00      0.00
     96.00     29.00    102.08     37.41
     97.00     29.00     48.92      9.64
     98.00     29.00     55.62      6.91
     99.00     29.00      0.00      0.00
    100.00     29.00      0.00      0.00
    101.00     29.00      0.00      0.00
    102.00     29.00      0.00      0.00
    103.00     29.00    231.18     84.54
    104.00     29.00    318.28     75.11
    105.00     29.00     76.00     15.67
    106.00     29.00     45.49    122.61
    107.00     29.00     44.04    117.09
    108.00     29.00    329.06     90.26
    109.00     29.00     89.53     80.25
    110.00     29.00     88.95     36.05
    111.00     29.00     90.76     37.51
    112.00     29.00    123.00     23.71
    113.00     29.00    263.45     59.64
    114.00     29.00      0.00      0.00
    115.00     29.00      0.00      0.00
    116.00     29.00      0.00      0.00
    117.00     29.00      0.00      0.00
    118.00     29.00     57.22     17.04
    119.00     29.00      0.00      0.00
    120.00     29.00      0.00      0.00
    121.00     29.00      0.00      0.00
    122.00     29.00      0.00      0.00
    123.00     29.00     77.33     14.10
    124.00     29.00     91.54     18.00
    125.00     29.00     91.52     20.97
    126.00     29.00     82.75     22.88
     46.00     30.00      0.00      0.00
     47.00     30.00      0.00      0.00
     48.00     30.00      0.00      0.00
     49.00     30.00      0.00      0.00
     50.00     30.00      0.00      0.00
     51.00     30.00    159.67     64.40
     52.00     30.00    315.83      7.24
     53.00     30.00     51.09     72.16
     54.00     30.00    292.98      7.06
     55.00     30.00    234.37     68.11
     56.00     30.00     21.56     90.77
     57.00     30.00    318.23     97.48
     58.00     30.00    329.27     10.69
     59.00     30.00     41.21     21.64
     60.00     30.00      0.00      0.00
     61.00     30.00    138.25     27.57
     62.00     30.00     33.54     23.60
     63.00     30.00    255.73     59.46
     64.00     30.00     46.87     27.08
     65.00     30.00    243.47     51.77
     66.00     30.00     51.65     23.36
     67.00     30.00     34.71     19.89
     68.00     30.00     58.78     14.37
     69.00     30.00     63.91     28.21
     70.00     30.00     73.36     25.49
     71.00     30.00     69.53     26.57
     72.00     30.00     79.21     23.49
     73.00     30.00    285.73     29.03
     74.00     30.00    326.39      7.11
     75.00     30.00      0.00      0.00
     76.00     30.00    332.83      4.05
     77.00     30.00      0.00      0.00
     78.00     30.00      0.00      0.00
     79.00     30.00    329.69      5.16
     80.00     30.00      0.00      0.00
     81.00     30.00      0.00      0.00
     82.00     30.00      0.00      0.00
     83.00     30.00      0.00      0.00
     84.00     30.00      0.00      0.00
     85.00     30.00      0.00      0.00
     86.00     30.00     24.33      9.50
     87.00     30.00     11.68      8.85
     88.00     30.00     25.26      5.82
     89.00     30.00     34.50     10.91
     90.00     30.00     35.09      7.06
     91.00     30.00     27.94     10.98
     92.00     30.00     34.06     16.62
     93.00     30.00     43.05     19.76
     94.00     30.00     44.63     21.34
     95.00     30.00     29.96     22.46
     96.00     30.00     51.72     27.56
     97.00     30.00     61.40     23.04
     98.00     30.00     61.77     25.83
     99.00     30.00    150.58     83.95
    100.00     30.00     88.22     14.99
    101.00     30.00    121.34     61.36
    102.00     30.00     70.62     21.15
    103.00     30.00     85.85     23.26
    104.00     30.00     82.19     25.30
    105.00     30.00    206.13     73.98
    106.00     30.00    168.80     25.76
    107.00     30.00     33.92    111.95
    108.00     30.00     52.40    104.62
    109.00     30.00     84.27     27.93
    110.00     30.00     72.83     28.94
    111.00     30.00     56.14     11.64
    112.00     30.00      0.00      0.00
    113.00     30.00     69.20     82.43
    114.00     30.00      0.00      0.00
    115.00     30.00      0.00      0.00
    116.00     30.00      0.00      0.00
    117.00     30.00      0.00      0.00
    118.00     30.00     62.70     16.06
    119.00     30.00      0.00      0.00
    120.00     30.00      0.00      0.00
    121.00     30.00      0.00      0.00
    122.00     30.00      0.00      0.00
    123.00     30.00     84.52     16.70
    124.00     30.00     95.13     21.52
    125.00     30.00     94.29     25.14
    126.00     30.00     94.38     25.78
     46.00     31.00      0.00      0.00
     47.00     31.00      0.00      0.00
     48.00     31.00      0.00      0.00
     49.00     31.00      0.00      0.00
     50.00     31.00    301.43    118.87
     51.00     31.00    308.05     12.81
     52.00     31.00    311.22     12.45
     53.00     31.00      0.00      0.00
     54.00     31.00      0.00      0.00
     55.00     31.00     24.82     44.90
     56.00     31.00    111.24      3.07
     57.00     31.00    302.15      6.96
     58.00     31.00     74.20     24.44
     59.00     31.00     38.60     19.61
     60.00     31.00    235.24     60.02
     61.00     31.00    270.07     68.54
     62.00     31.00    180.46     76.91
     63.00     31.00     24.75     25.89
     64.00     31.00     39.30     22.64
     65.00     31.00     39.03     24.36
     66.00     31.00    251.46     51.15
     67.00     31.00     27.53     17.09
     68.00     31.00     47.70     19.40
     69.00     31.00     52.95     24.42
     70.00     31.00    308.87     83.07
     71.00     31.00     72.12     25.30
     72.00     31.00     83.13     23.07
     73.00     31.00    250.15     23.96
     74.00     31.00      0.00      0.00
     75.00     31.00      0.00      0.00
     76.00     31.00      0.00      0.00
     77.00     31.00      0.00      0.00
     78.00     31.00      0.00      0.00
     79.00     31.00      0.00      0.00
     80.00     31.00      0.00      0.00
     81.00     31.00      0.00      0.00
     82.00     31.00      4.83      7.99
     83.00     31.00     16.56      7.87
     84.00     31.00      0.00      0.00
     85.00     31.00     17.74      7.39
     86.00     31.00     18.89     11.10
     87.00     31.00     25.34     11.63
     88.00     31.00     41.84      9.48
     89.00     31.00     33.83      8.76
     90.00     31.00      0.00      0.00
     91.00     31.00      0.00      0.00
     92.00     31.00     39.40     20.42
     93.00     31.00     47.22     24.29
     94.00     31.00     44.78     24.28
     95.00     31.00     47.09     26.64
     96.00     31.00     57.71     29.27
     97.00     31.00     58.78     32.38
     98.00     31.00     75.03     43.42
     99.00     31.00     64.13     27.47
    100.00     31.00     59.10     11.21
    101.00     31.00     47.31     10.52
    102.00     31.00      0.00      0.00
    103.00     31.00     61.63     38.69
    104.00     31.00     39.40     10.85
    105.00     31.00     42.25      8.90
    106.00     31.00      6.95     85.30
    107.00     31.00     68.69     20.45
    108.00     31.00     73.13     20.64
    109.00     31.00     17.86      7.80
    110.00     31.00    132.97     56.42
    111.00     31.00    143.89     83.61
    112.00     31.00     53.73     13.00
    113.00     31.00      0.00      0.00
    114.00     31.00     54.49     16.18
    115.00     31.00      0.00      0.00
    116.00     31.00      0.00      0.00
    117.00     31.00      0.00      0.00
    118.00     31.00      0.00      0.00
    119.00     31.00      0.00      0.00
    120.00     31.00      0.00      0.00
    121.00     31.00      0.00      0.00
    122.00     31.00      0.00      0.00
    123.00     31.00     98.00     19.14
    124.00     31.00     96.96     22.11
    125.00     31.00     95.50     26.32
    126.00     31.00     87.55     29.44
     46.00     32.00      0.00      0.00
     47.00     32.00      0.00      0.00
     48.00     32.00    327.19      8.54
     49.00     32.00     75.24     10.34
     50.00     32.00    220.31      9.35
     51.00     32.00     35.08     12.97
     52.00     32.00    318.34      5.78
     53.00     32.00    294.63     12.45
     54.00     32.00    113.81      6.76
     55.00     32.00    322.64     12.10
     56.00     32.00     17.76     29.07
     57.00     32.00      8.00     25.27
     58.00     32.00    178.06     28.81
     59.00     32.00    227.17     38.71
     60.00     32.00    230.04     60.47
     61.00     32.00      0.00      0.00
     62.00     32.00    208.84     71.45
     63.00     32.00    208.89     58.19
     64.00     32.00     39.25     26.93
     65.00     32.00     41.25     24.82
     66.00     32.00     48.01     24.61
     67.00     32.00     22.66     12.23
     68.00     32.00    161.38     59.19
     69.00     32.00     68.89     19.61
     70.00     32.00     62.64     19.59
     71.00     32.00     81.31     23.73
     72.00     32.00      0.00      0.00
     73.00     32.00    352.32      8.61
     74.00     32.00      0.00      0.00
     75.00     32.00      0.00      0.00
     76.00     32.00      0.00      0.00
     77.00     32.00      0.00      0.00
     78.00     32.00      0.00      0.00
     79.00     32.00      0.00      0.00
     80.00     32.00      0.00      0.00
     81.00     32.00      0.00      0.00
     82.00     32.00      0.00      0.00
     83.00     32.00     40.08      8.89
     84.00     32.00     11.19     10.34
