     经度     纬度      角度       风速
    107.00     20.00     92.05     79.33
    108.00     20.00     61.36     19.16
    109.00     20.00     70.20     12.58
    110.00     20.00     79.35     14.63
    111.00     20.00    110.97     30.49
    112.00     20.00    150.48      7.95
    113.00     20.00     68.93     11.94
    114.00     20.00     91.86      9.33
    115.00     20.00    106.90     15.86
    116.00     20.00     89.04     10.15
    117.00     20.00     98.33      8.06
    118.00     20.00     52.05     11.50
    119.00     20.00     76.20     11.97
    120.00     20.00    271.77     72.29
    121.00     20.00     56.57    129.99
    122.00     20.00     74.45     23.85
    123.00     20.00     76.89     23.99
    124.00     20.00      0.00      0.00
    125.00     20.00      0.00      0.00
    126.00     20.00      0.00      0.00
     46.00     21.00      0.00      0.00
     47.00     21.00      0.00      0.00
     48.00     21.00      0.00      0.00
     49.00     21.00      0.00      0.00
     50.00     21.00      0.00      0.00
     51.00     21.00      0.00      0.00
     52.00     21.00      0.00      0.00
     53.00     21.00      0.00      0.00
     54.00     21.00      0.00      0.00
     55.00     21.00      0.00      0.00
     56.00     21.00      0.00      0.00
     57.00     21.00      0.00      0.00
     58.00     21.00      0.00      0.00
     59.00     21.00      0.00      0.00
     60.00     21.00      0.00      0.00
     61.00     21.00      0.00      0.00
     62.00     21.00      0.00      0.00
     63.00     21.00      0.00      0.00
     64.00     21.00      0.00      0.00
     65.00     21.00      0.00      0.00
     66.00     21.00      0.00      0.00
     67.00     21.00      0.00      0.00
     68.00     21.00      0.00      0.00
     69.00     21.00      0.00      0.00
     70.00     21.00      0.00      0.00
     71.00     21.00      0.00      0.00
     72.00     21.00      0.00      0.00
     73.00     21.00      0.00      0.00
     74.00     21.00      0.00      0.00
     75.00     21.00      0.00      0.00
     76.00     21.00      0.00      0.00
     77.00     21.00      0.00      0.00
     78.00     21.00      0.00      0.00
     79.00     21.00      0.00      0.00
     80.00     21.00      0.00      0.00
     81.00     21.00      0.00      0.00
     82.00     21.00      0.00      0.00
     83.00     21.00      0.00      0.00
     84.00     21.00      0.00      0.00
     85.00     21.00      0.00      0.00
     86.00     21.00      0.00      0.00
     87.00     21.00      0.00      0.00
     88.00     21.00      0.00      0.00
     89.00     21.00      0.00      0.00
     90.00     21.00      0.00      0.00
     91.00     21.00      0.00      0.00
     92.00     21.00      0.00      0.00
     93.00     21.00      0.00      0.00
     94.00     21.00      0.00      0.00
     95.00     21.00     57.22     27.80
     96.00     21.00     59.00     30.60
     97.00     21.00     60.64     33.73
     98.00     21.00     59.41     27.76
     99.00     21.00     82.34     17.90
    100.00     21.00     63.86     21.76
    101.00     21.00     70.26     41.84
    102.00     21.00     71.52     27.28
    103.00     21.00     68.99     27.25
    104.00     21.00     56.16      7.66
    105.00     21.00     80.53     15.71
    106.00     21.00     87.61     22.24
    107.00     21.00     79.86     11.49
    108.00     21.00     68.53     18.45
    109.00     21.00     35.88     93.71
    110.00     21.00     77.74     16.49
    111.00     21.00    170.62     45.92
    112.00     21.00    182.68     50.28
    113.00     21.00    251.88     49.07
    114.00     21.00    261.59     50.10
    115.00     21.00    266.06     25.02
    116.00     21.00    106.05     17.40
    117.00     21.00     78.62     17.82
    118.00     21.00     97.44      8.69
    119.00     21.00     85.19     13.31
    120.00     21.00     91.47      6.90
    121.00     21.00    103.62      5.32
    122.00     21.00     66.79     65.25
    123.00     21.00    323.09     38.67
    124.00     21.00    216.23     50.02
    125.00     21.00     83.70     19.95
    126.00     21.00     94.05     23.21
     46.00     22.00      0.00      0.00
     47.00     22.00      0.00      0.00
     48.00     22.00      0.00      0.00
     49.00     22.00      0.00      0.00
     50.00     22.00      0.00      0.00
     51.00     22.00      0.00      0.00
     52.00     22.00      0.00      0.00
     53.00     22.00     15.61      1.65
     54.00     22.00      0.00      0.00
     55.00     22.00      0.00      0.00
     56.00     22.00      0.00      0.00
     57.00     22.00      0.00      0.00
     58.00     22.00      0.00      0.00
     59.00     22.00      0.00      0.00
     60.00     22.00      0.00      0.00
     61.00     22.00      0.00      0.00
     62.00     22.00      0.00      0.00
     63.00     22.00      0.00      0.00
     64.00     22.00      0.00      0.00
     65.00     22.00      0.00      0.00
     66.00     22.00      0.00      0.00
     67.00     22.00      0.00      0.00
     68.00     22.00      0.00      0.00
     69.00     22.00      0.00      0.00
     70.00     22.00      0.00      0.00
     71.00     22.00      0.00      0.00
     72.00     22.00      0.00      0.00
     73.00     22.00      0.00      0.00
     74.00     22.00      0.00      0.00
     75.00     22.00      0.00      0.00
     76.00     22.00      0.00      0.00
     77.00     22.00      0.00      0.00
     78.00     22.00      0.00      0.00
     79.00     22.00      0.00      0.00
     80.00     22.00      0.00      0.00
     81.00     22.00      0.00      0.00
     82.00     22.00      0.00      0.00
     83.00     22.00      0.00      0.00
     84.00     22.00      0.00      0.00
     85.00     22.00      0.00      0.00
     86.00     22.00      0.00      0.00
     87.00     22.00      0.00      0.00
     88.00     22.00      0.00      0.00
     89.00     22.00     59.72     13.93
     90.00     22.00     62.25     22.47
     91.00     22.00     68.34     20.66
     92.00     22.00      0.00      0.00
     93.00     22.00      0.00      0.00
     94.00     22.00      0.00      0.00
     95.00     22.00      0.00      0.00
     96.00     22.00      0.00      0.00
     97.00     22.00     66.17     27.64
     98.00     22.00     69.33     34.36
     99.00     22.00     73.41     34.69
    100.00     22.00     71.79     24.05
    101.00     22.00     82.59     45.86
    102.00     22.00     80.97     20.99
    103.00     22.00     63.50     16.82
    104.00     22.00    150.25     47.81
    105.00     22.00     73.15     36.50
    106.00     22.00     75.15     34.16
    107.00     22.00     63.43     29.51
    108.00     22.00     71.39     37.03
    109.00     22.00     66.84     16.35
    110.00     22.00     82.03     11.49
    111.00     22.00     68.87     87.02
    112.00     22.00     77.38      7.97
    113.00     22.00     75.08     14.63
    114.00     22.00     77.44     10.73
    115.00     22.00    264.49     38.29
    116.00     22.00     91.19      8.82
    117.00     22.00    103.62     17.87
    118.00     22.00     65.63      9.64
    119.00     22.00      0.00      0.00
    120.00     22.00     70.76     16.54
    121.00     22.00     67.97     11.51
    122.00     22.00     63.73      7.37
    123.00     22.00     79.72     15.75
    124.00     22.00    340.36     28.47
    125.00     22.00     77.85     23.05
    126.00     22.00     69.46    107.15
     46.00     23.00      0.00      0.00
     47.00     23.00      0.00      0.00
     48.00     23.00      0.00      0.00
     49.00     23.00      0.00      0.00
     50.00     23.00      0.00      0.00
     51.00     23.00      0.00      0.00
     52.00     23.00      0.00      0.00
     53.00     23.00      0.00      0.00
     54.00     23.00      0.00      0.00
     55.00     23.00      0.00      0.00
     56.00     23.00      0.00      0.00
     57.00     23.00      0.00      0.00
     58.00     23.00      0.00      0.00
     59.00     23.00      0.00      0.00
     60.00     23.00      0.00      0.00
     61.00     23.00      0.00      0.00
     62.00     23.00      0.00      0.00
     63.00     23.00      0.00      0.00
     64.00     23.00      0.00      0.00
     65.00     23.00      0.00      0.00
     66.00     23.00      0.00      0.00
     67.00     23.00      0.00      0.00
     68.00     23.00      0.00      0.00
     69.00     23.00      0.00      0.00
     70.00     23.00      0.00      0.00
     71.00     23.00      0.00      0.00
     72.00     23.00      0.00      0.00
     73.00     23.00      0.00      0.00
     74.00     23.00      0.00      0.00
     75.00     23.00      0.00      0.00
     76.00     23.00      0.00      0.00
     77.00     23.00      0.00      0.00
     78.00     23.00      0.00      0.00
     79.00     23.00      0.00      0.00
     80.00     23.00      0.00      0.00
     81.00     23.00      0.00      0.00
     82.00     23.00      0.00      0.00
     83.00     23.00      0.00      0.00
     84.00     23.00      0.00      0.00
     85.00     23.00      0.00      0.00
     86.00     23.00      0.00      0.00
     87.00     23.00      0.00      0.00
     88.00     23.00     43.19     15.78
     89.00     23.00     62.14     18.23
     90.00     23.00     61.12     18.16
     91.00     23.00     63.91     20.74
     92.00     23.00     71.09     19.57
     93.00     23.00     81.30     24.52
     94.00     23.00      0.00      0.00
     95.00     23.00      0.00      0.00
     96.00     23.00      0.00      0.00
     97.00     23.00     41.63     29.87
     98.00     23.00     62.73     22.73
     99.00     23.00    200.78     76.83
    100.00     23.00     67.35     32.68
    101.00     23.00      0.00      0.00
    102.00     23.00      0.00      0.00
    103.00     23.00     70.23      8.12
    104.00     23.00     50.86     11.50
    105.00     23.00     61.83     18.67
    106.00     23.00     69.18     29.77
    107.00     23.00    344.51     84.91
    108.00     23.00     54.86     17.49
    109.00     23.00     63.43      3.89
    110.00     23.00     59.65     13.68
    111.00     23.00      0.00      0.00
    112.00     23.00      0.00      0.00
    113.00     23.00      0.00      0.00
    114.00     23.00      0.00      0.00
    115.00     23.00     62.27      7.12
    116.00     23.00    239.66     23.14
    117.00     23.00      0.00      0.00
    118.00     23.00     61.95     14.40
    119.00     23.00     75.15      9.40
    120.00     23.00     83.35     14.96
    121.00     23.00     74.82     15.80
    122.00     23.00     79.79     19.90
    123.00     23.00     92.34     16.02
    124.00     23.00    109.54     14.21
    125.00     23.00     86.29     28.26
    126.00     23.00     87.23     59.89
     46.00     24.00      0.00      0.00
     47.00     24.00      0.00      0.00
     48.00     24.00      0.00      0.00
     49.00     24.00      0.00      0.00
     50.00     24.00      0.00      0.00
     51.00     24.00      0.00      0.00
     52.00     24.00      0.00      0.00
     53.00     24.00      0.00      0.00
     54.00     24.00     56.41      9.25
     55.00     24.00     55.94     10.72
     56.00     24.00      0.00      0.00
     57.00     24.00      0.00      0.00
     58.00     24.00      0.00      0.00
     59.00     24.00      0.00      0.00
     60.00     24.00      0.00      0.00
     61.00     24.00      0.00      0.00
     62.00     24.00      0.00      0.00
     63.00     24.00      0.00      0.00
     64.00     24.00      0.00      0.00
     65.00     24.00      0.00      0.00
     66.00     24.00      0.00      0.00
     67.00     24.00      0.00      0.00
     68.00     24.00      0.00      0.00
     69.00     24.00      0.00      0.00
     70.00     24.00      0.00      0.00
     71.00     24.00      0.00      0.00
     72.00     24.00      0.00      0.00
     73.00     24.00      0.00      0.00
     74.00     24.00      0.00      0.00
     75.00     24.00      0.00      0.00
     76.00     24.00      0.00      0.00
     77.00     24.00      0.00      0.00
     78.00     24.00      0.00      0.00
     79.00     24.00      0.00      0.00
     80.00     24.00      0.00      0.00
     81.00     24.00      0.00      0.00
     82.00     24.00      0.00      0.00
     83.00     24.00      0.00      0.00
     84.00     24.00      0.00      0.00
     85.00     24.00      0.00      0.00
     86.00     24.00      0.00      0.00
     87.00     24.00      0.00      0.00
     88.00     24.00      0.00      0.00
     89.00     24.00     53.63     18.15
     90.00     24.00     53.53     18.55
     91.00     24.00    306.97      2.62
     92.00     24.00     80.55     12.75
     93.00     24.00    231.91     43.23
     94.00     24.00     69.35     18.27
     95.00     24.00      0.00      0.00
     96.00     24.00      0.00      0.00
     97.00     24.00      0.00      0.00
     98.00     24.00     30.91     10.90
     99.00     24.00      0.00      0.00
    100.00     24.00      0.00      0.00
    101.00     24.00      0.00      0.00
    102.00     24.00      0.00      0.00
    103.00     24.00     74.28      7.38
    104.00     24.00     81.80     27.05
    105.00     24.00     27.57     68.67
    106.00     24.00     68.73     27.62
    107.00     24.00     66.72     20.60
    108.00     24.00     76.47     29.28
    109.00     24.00     69.74     13.89
    110.00     24.00     73.35     11.38
    111.00     24.00     63.33     11.31
    112.00     24.00    278.42     56.09
    113.00     24.00      0.00      0.00
    114.00     24.00      0.00      0.00
    115.00     24.00      0.00      0.00
    116.00     24.00     64.63     13.02
    117.00     24.00     57.65     14.67
    118.00     24.00     67.64      9.02
    119.00     24.00     81.66     21.19
    120.00     24.00     52.03     13.54
    121.00     24.00     61.69     16.23
    122.00     24.00     88.34     16.75
    123.00     24.00     79.17     16.25
    124.00     24.00     72.09     70.61
    125.00     24.00      0.00      0.00
    126.00     24.00     85.47     16.86
     46.00     25.00      0.00      0.00
     47.00     25.00      0.00      0.00
     48.00     25.00      0.00      0.00
     49.00     25.00      0.00      0.00
     50.00     25.00      0.00      0.00
     51.00     25.00      0.00      0.00
     52.00     25.00      0.00      0.00
     53.00     25.00      0.00      0.00
     54.00     25.00      0.00      0.00
     55.00     25.00     74.85     12.83
     56.00     25.00      0.00      0.00
     57.00     25.00      0.00      0.00
     58.00     25.00      0.00      0.00
     59.00     25.00      0.00      0.00
     60.00     25.00      0.00      0.00
     61.00     25.00      0.00      0.00
     62.00     25.00      0.00      0.00
     63.00     25.00      0.00      0.00
     64.00     25.00      0.00      0.00
     65.00     25.00      0.00      0.00
     66.00     25.00      0.00      0.00
     67.00     25.00      0.00      0.00
     68.00     25.00      0.00      0.00
     69.00     25.00      0.00      0.00
     70.00     25.00      0.00      0.00
     71.00     25.00      0.00      0.00
     72.00     25.00      0.00      0.00
     73.00     25.00      0.00      0.00
     74.00     25.00      0.00      0.00
     75.00     25.00      0.00      0.00
     76.00     25.00      0.00      0.00
     77.00     25.00      0.00      0.00
     78.00     25.00      0.00      0.00
     79.00     25.00      0.00      0.00
     80.00     25.00      0.00      0.00
     81.00     25.00      0.00      0.00
     82.00     25.00      0.00      0.00
     83.00     25.00      0.00      0.00
     84.00     25.00      0.00      0.00
     85.00     25.00      0.00      0.00
     86.00     25.00      0.00      0.00
     87.00     25.00      0.00      0.00
     88.00     25.00      0.00      0.00
     89.00     25.00      0.00      0.00
     90.00     25.00    278.61      6.32
     91.00     25.00     57.61     20.99
     92.00     25.00     54.48      8.68
     93.00     25.00     64.47     28.58
     94.00     25.00     49.78     92.65
     95.00     25.00    196.59     44.01
     96.00     25.00    228.46     77.72
     97.00     25.00    292.08     21.33
     98.00     25.00    236.61      1.13
     99.00     25.00      0.00      0.00
    100.00     25.00      0.00      0.00
    101.00     25.00      0.00      0.00
    102.00     25.00      0.00      0.00
    103.00     25.00      0.00      0.00
    104.00     25.00     88.96      8.32
    105.00     25.00     41.16    101.36
    106.00     25.00     64.32     23.35
    107.00     25.00     64.87     19.70
    108.00     25.00     98.59     72.89
    109.00     25.00     50.61     18.51
    110.00     25.00     51.20     16.36
    111.00     25.00      0.00      0.00
    112.00     25.00      0.00      0.00
    113.00     25.00      0.00      0.00
    114.00     25.00      0.00      0.00
    115.00     25.00      6.37     81.08
    116.00     25.00     74.96     11.34
    117.00     25.00    290.91     37.47
    118.00     25.00    153.19     21.15
    119.00     25.00    252.63     89.18
    120.00     25.00    136.67     71.07
    121.00     25.00    337.07     90.81
    122.00     25.00    153.23     10.10
    123.00     25.00    315.67     53.79
    124.00     25.00     92.24     41.73
    125.00     25.00     81.67     24.94
    126.00     25.00     66.57     34.18
     46.00     26.00    309.42     11.83
     47.00     26.00      0.00      0.00
     48.00     26.00      0.00      0.00
     49.00     26.00      0.00      0.00
     50.00     26.00      0.00      0.00
     51.00     26.00      0.00      0.00
     52.00     26.00      0.00      0.00
     53.00     26.00     34.34     15.74
     54.00     26.00    314.80     28.12
     55.00     26.00     63.89     18.37
     56.00     26.00     57.10     16.72
     57.00     26.00     50.74     10.76
     58.00     26.00     20.91      5.20
     59.00     26.00      0.00      0.00
     60.00     26.00      0.00      0.00
     61.00     26.00     37.93      6.19
     62.00     26.00    336.62      6.99
     63.00     26.00    336.86      8.47
     64.00     26.00    320.51     12.14
     65.00     26.00      0.00      0.00
     66.00     26.00      0.00      0.00
     67.00     26.00      0.00      0.00
     68.00     26.00      0.00      0.00
     69.00     26.00      0.00      0.00
     70.00     26.00      0.00      0.00
     71.00     26.00      0.00      0.00
     72.00     26.00      0.00      0.00
     73.00     26.00      0.00      0.00
     74.00     26.00      0.00      0.00
     75.00     26.00      0.00      0.00
     76.00     26.00      0.00      0.00
     77.00     26.00      0.00      0.00
     78.00     26.00      0.00      0.00
     79.00     26.00      0.00      0.00
     80.00     26.00      0.00      0.00
     81.00     26.00      0.00      0.00
     82.00     26.00      0.00      0.00
     83.00     26.00      0.00      0.00
     84.00     26.00      0.00      0.00
     85.00     26.00      0.00      0.00
     86.00     26.00      0.00      0.00
     87.00     26.00      0.00      0.00
     88.00     26.00      0.00      0.00
     89.00     26.00      0.00      0.00
     90.00     26.00      0.00      0.00
     91.00     26.00      0.00      0.00
     92.00     26.00     76.70     10.22
     93.00     26.00     58.86     38.20
     94.00     26.00    354.13     23.36
     95.00     26.00    334.72     44.66
     96.00     26.00    295.36     33.63
     97.00     26.00    148.53     43.11
     98.00     26.00    347.87     85.10
     99.00     26.00     13.56     21.65
    100.00     26.00      0.00      0.00
    101.00     26.00      0.00      0.00
    102.00     26.00     51.09     29.42
    103.00     26.00      0.00      0.00
    104.00     26.00     59.81     15.42
    105.00     26.00     71.22     30.38
    106.00     26.00     67.10     76.30
    107.00     26.00     61.18     64.11
    108.00     26.00    292.92     49.56
    109.00     26.00    109.35      2.47
    110.00     26.00    345.01     90.74
    111.00     26.00     45.42     14.29
    112.00     26.00     49.88     13.61
    113.00     26.00      0.00      0.00
    114.00     26.00      0.00      0.00
    115.00     26.00      0.00      0.00
    116.00     26.00    250.25     53.46
    117.00     26.00    229.62     54.69
    118.00     26.00     70.70      7.27
    119.00     26.00     60.35     17.65
    120.00     26.00     60.12     23.31
    121.00     26.00     87.93     13.55
    122.00     26.00    253.39     45.13
    123.00     26.00     93.53     41.38
    124.00     26.00     91.81     22.61
    125.00     26.00     85.83     68.26
    126.00     26.00     81.46     43.29
     46.00     27.00    289.61     11.40
     47.00     27.00      0.00      0.00
     48.00     27.00      0.00      0.00
     49.00     27.00      0.00      0.00
     50.00     27.00      0.00      0.00
     51.00     27.00      0.00      0.00
     52.00     27.00      0.00      0.00
     53.00     27.00      0.00      0.00
     54.00     27.00    230.61     59.91
     55.00     27.00     51.47     17.10
     56.00     27.00     43.27     20.43
     57.00     27.00    333.37      7.09
     58.00     27.00     47.77     10.17
     59.00     27.00     54.82      2.32
     60.00     27.00      0.00      0.00
     61.00     27.00    296.69      0.79
     62.00     27.00    327.49     39.09
     63.00     27.00    355.34      2.93
     64.00     27.00    218.08     52.76
     65.00     27.00     57.29     22.13
     66.00     27.00      0.00      0.00
     67.00     27.00      0.00      0.00
     68.00     27.00      0.00      0.00
     69.00     27.00      0.00      0.00
     70.00     27.00      0.00      0.00
     71.00     27.00      0.00      0.00
     72.00     27.00      0.00      0.00
     73.00     27.00      0.00      0.00
     74.00     27.00      0.00      0.00
     75.00     27.00      0.00      0.00
     76.00     27.00      0.00      0.00
     77.00     27.00      0.00      0.00
     78.00     27.00      0.00      0.00
     79.00     27.00      0.00      0.00
     80.00     27.00      0.00      0.00
     81.00     27.00      0.00      0.00
     82.00     27.00      0.00      0.00
     83.00     27.00      0.00      0.00
     84.00     27.00      0.00      0.00
     85.00     27.00      0.00      0.00
     86.00     27.00      0.00      0.00
     87.00     27.00     33.23      6.77
     88.00     27.00      0.00      0.00
     89.00     27.00      0.00      0.00
     90.00     27.00     94.34      6.12
     91.00     27.00     59.40     19.77
     92.00     27.00      0.00      0.00
     93.00     27.00     28.52      8.64
     94.00     27.00    302.19     77.78
     95.00     27.00     50.91     19.79
     96.00     27.00     74.85     12.10
     97.00     27.00    178.69     72.68
     98.00     27.00    194.75     36.65
     99.00     27.00     69.50      7.68
    100.00     27.00      0.00      0.00
    101.00     27.00      0.00      0.00
    102.00     27.00      0.00      0.00
    103.00     27.00      0.00      0.00
    104.00     27.00     75.60     10.87
    105.00     27.00     71.35     25.31
    106.00     27.00     19.41      9.65
    107.00     27.00    127.23     78.36
    108.00     27.00     62.61     29.35
    109.00     27.00    272.62     56.82
    110.00     27.00     71.06     21.84
    111.00     27.00     63.70     20.49
    112.00     27.00      0.00      0.00
    113.00     27.00      0.00      0.00
    114.00     27.00      0.00      0.00
    115.00     27.00      0.00      0.00
    116.00     27.00      0.00      0.00
    117.00     27.00      0.00      0.00
    118.00     27.00      0.00      0.00
    119.00     27.00      0.00      0.00
    120.00     27.00      0.00      0.00
    121.00     27.00      0.00      0.00
    122.00     27.00      0.00      0.00
    123.00     27.00    315.51     47.44
    124.00     27.00     91.39     32.29
    125.00     27.00     86.07     40.34
    126.00     27.00     81.23     37.26
     46.00     28.00      0.00      0.00
     47.00     28.00      0.00      0.00
     48.00     28.00      0.00      0.00
     49.00     28.00      0.00      0.00
     50.00     28.00      0.00      0.00
     51.00     28.00      0.00      0.00
     52.00     28.00      0.47      2.32
     53.00     28.00     33.58      7.39
     54.00     28.00      2.85     17.37
     55.00     28.00      9.29     84.75
     56.00     28.00      0.00      0.00
     57.00     28.00    292.26     38.58
     58.00     28.00    297.12    119.19
     59.00     28.00    326.15      5.48
     60.00     28.00     12.85      9.07
     61.00     28.00     61.72     13.04
     62.00     28.00     46.87      1.41
     63.00     28.00     35.32     10.94
     64.00     28.00     52.84     33.01
     65.00     28.00     42.27     24.74
     66.00     28.00     52.15     21.19
     67.00     28.00    234.52     31.20
     68.00     28.00     16.72     92.58
     69.00     28.00      0.00      0.00
     70.00     28.00    358.11      6.86
     71.00     28.00    355.19      8.86
     72.00     28.00      0.00      0.00
     73.00     28.00      0.00      0.00
     74.00     28.00      0.00      0.00
     75.00     28.00    337.21      4.23
     76.00     28.00      0.00      0.00
     77.00     28.00      0.00      0.00
     78.00     28.00      0.00      0.00
     79.00     28.00      0.00      0.00
     80.00     28.00      0.00      0.00
     81.00     28.00      0.00      0.00
     82.00     28.00      0.00      0.00
     83.00     28.00      0.00      0.00
     84.00     28.00      0.00      0.00
     85.00     28.00      0.00      0.00
     86.00     28.00      0.00      0.00
     87.00     28.00      0.00      0.00
     88.00     28.00      0.00      0.00
     89.00     28.00      0.00      0.00
     90.00     28.00      0.00      0.00
     91.00     28.00      0.00      0.00
     92.00     28.00      0.00      0.00
     93.00     28.00      0.00      0.00
     94.00     28.00     35.47      8.90
     95.00     28.00     46.38     11.66
     96.00     28.00     64.62     12.93
     97.00     28.00     49.99     92.45
     98.00     28.00     49.15      6.05
     99.00     28.00      0.00      0.00
    100.00     28.00     40.47     12.84
    101.00     28.00      0.00      0.00
    102.00     28.00      0.00      0.00
    103.00     28.00     37.68      4.44
    104.00     28.00     32.08      5.98
    105.00     28.00     69.62     31.63
    106.00     28.00     91.15     35.05
    107.00     28.00     82.74     77.79
    108.00     28.00    304.09     61.52
    109.00     28.00     11.71     82.09
    110.00     28.00     59.34     19.27
    111.00     28.00     52.10     13.51
    112.00     28.00      0.00      0.00
    113.00     28.00      0.00      0.00
    114.00     28.00      0.00      0.00
    115.00     28.00      0.00      0.00
    116.00     28.00      0.00      0.00
    117.00     28.00      0.00      0.00
    118.00     28.00      0.00      0.00
    119.00     28.00      0.00      0.00
    120.00     28.00      0.00      0.00
    121.00     28.00      0.00      0.00
    122.00     28.00      0.00      0.00
    123.00     28.00     82.63     18.77
    124.00     28.00     84.40     24.12
    125.00     28.00     81.77     50.04
    126.00     28.00     89.94     50.56
     46.00     29.00      0.00      0.00
     47.00     29.00      0.00      0.00
     48.00     29.00      0.00      0.00
     49.00     29.00      0.00      0.00
     50.00     29.00      0.00      0.00
     51.00     29.00      0.00      0.00
     52.00     29.00    300.86      6.78
     53.00     29.00     14.91     14.50
     54.00     29.00     18.77     15.36
     55.00     29.00     50.80     17.83
     56.00     29.00     47.82     57.77
     57.00     29.00    329.55      7.80
     58.00     29.00    321.72      9.82
     59.00     29.00      0.00      0.00
     60.00     29.00    220.64     93.06
     61.00     29.00    304.41     60.02
     62.00     29.00     73.02     14.46
     63.00     29.00     36.69     24.23
     64.00     29.00     43.80     19.23
     65.00     29.00     45.05     26.39
     66.00     29.00     50.65     21.00
     67.00     29.00     44.88     21.16
     68.00     29.00     52.18     65.48
     69.00     29.00    309.41     71.49
     70.00     29.00     14.82     35.69
     71.00     29.00      0.00      0.00
     72.00     29.00      0.00      0.00
     73.00     29.00      0.00      0.00
     74.00     29.00      4.58      8.40
     75.00     29.00      0.00      0.00
     76.00     29.00    349.63      9.85
     77.00     29.00    358.05      8.71
     78.00     29.00      0.00      0.00
     79.00     29.00      0.00      0.00
     80.00     29.00      0.00      0.00
     81.00     29.00      0.00      0.00
     82.00     29.00      0.00      0.00
     83.00     29.00      0.00      0.00
     84.00     29.00      0.00      0.00
     85.00     29.00      0.00      0.00
     86.00     29.00      0.00      0.00
     87.00     29.00     28.86      8.96
     88.00     29.00     29.19      9.11
     89.00     29.00     29.46      9.36
     90.00     29.00     29.80      9.74
     91.00     29.00     30.32     10.25
     92.00     29.00     31.11     10.91
     93.00     29.00     42.97      8.85
     94.00     29.00      0.00      0.00
     95.00     29.00    227.35     44.87
     96.00     29.00    105.97     40.75
     97.00     29.00     57.91     12.04
     98.00     29.00      0.00      0.00
     99.00     29.00     31.71      9.99
    100.00     29.00      0.00      0.00
    101.00     29.00      0.00      0.00
    102.00     29.00      0.00      0.00
    103.00     29.00     46.29     10.36
    104.00     29.00     58.68     17.32
    105.00     29.00     76.00     15.67
    106.00     29.00    352.51     54.15
    107.00     29.00    207.94     12.01
    108.00     29.00     96.95     52.41
    109.00     29.00    265.55     65.74
    110.00     29.00     82.72     30.57
    111.00     29.00     85.33     35.20
    112.00     29.00     32.01     68.24
    113.00     29.00    266.77     58.36
    114.00     29.00      0.00      0.00
    115.00     29.00      0.00      0.00
    116.00     29.00      0.00      0.00
    117.00     29.00      0.00      0.00
    118.00     29.00      0.00      0.00
    119.00     29.00      0.00      0.00
    120.00     29.00      0.00      0.00
    121.00     29.00      0.00      0.00
    122.00     29.00      0.00      0.00
    123.00     29.00     66.37     16.73
    124.00     29.00     80.92     19.87
    125.00     29.00     91.52     20.97
    126.00     29.00     91.06     25.27
     46.00     30.00      0.00      0.00
     47.00     30.00      0.00      0.00
     48.00     30.00      0.00      0.00
     49.00     30.00      0.00      0.00
     50.00     30.00      0.00      0.00
     51.00     30.00    340.45     12.59
     52.00     30.00    323.47     11.01
     53.00     30.00     17.03      5.54
     54.00     30.00    312.84      3.74
     55.00     30.00    237.51     67.18
     56.00     30.00     25.56      4.04
     57.00     30.00    306.13     54.03
     58.00     30.00     31.35     87.48
     59.00     30.00     27.13     26.39
     60.00     30.00      0.00      0.00
     61.00     30.00    352.88     59.07
     62.00     30.00     33.64     27.77
     63.00     30.00    143.77     84.24
     64.00     30.00     41.58     24.91
     65.00     30.00     32.41     98.44
     66.00     30.00    335.86     32.67
     67.00     30.00     26.47     18.38
     68.00     30.00     58.78     14.37
     69.00     30.00     63.91     28.21
     70.00     30.00    347.11     30.13
     71.00     30.00     69.53     26.57
     72.00     30.00      0.00      0.00
     73.00     30.00    310.31    102.63
     74.00     30.00    212.89     86.87
     75.00     30.00      0.00      0.00
     76.00     30.00    332.83      4.05
     77.00     30.00      0.00      0.00
     78.00     30.00      0.00      0.00
     79.00     30.00      0.00      0.00
     80.00     30.00      0.00      0.00
     81.00     30.00      0.00      0.00
     82.00     30.00      0.00      0.00
     83.00     30.00      0.00      0.00
     84.00     30.00      0.00      0.00
     85.00     30.00      0.00      0.00
     86.00     30.00     24.33      9.50
     87.00     30.00     11.68      8.85
     88.00     30.00     16.13      9.13
     89.00     30.00     34.50     10.91
     90.00     30.00     24.25     10.18
     91.00     30.00     27.94     10.98
     92.00     30.00     34.06     16.62
     93.00     30.00     36.38     17.89
     94.00     30.00     39.21     24.15
     95.00     30.00      0.00      0.00
     96.00     30.00     51.72     27.56
     97.00     30.00     57.62     20.47
     98.00     30.00    335.07     32.02
     99.00     30.00    161.77     41.36
    100.00     30.00     88.22     14.99
    101.00     30.00    279.11     47.09
    102.00     30.00     63.81     15.47
    103.00     30.00     70.26     25.96
    104.00     30.00     82.19     25.30
    105.00     30.00    206.13     73.98
    106.00     30.00    226.02     84.21
    107.00     30.00     36.47    115.94
    108.00     30.00     48.85    113.60
    109.00     30.00    172.72     30.10
    110.00     30.00     72.83     28.94
    111.00     30.00     53.80     17.30
    112.00     30.00     40.89     16.47
    113.00     30.00     68.45     79.11
    114.00     30.00      0.00      0.00
    115.00     30.00      0.00      0.00
    116.00     30.00      0.00      0.00
    117.00     30.00      0.00      0.00
    118.00     30.00      0.00      0.00
