18,0.5733,0.9422,2.5888
207,(2142.4,4808.9),(11610.2,7504.5),(11159.7, 210.9),(3907.1, 614.6),(12882.2,2096.3),(2194.0,6956.7),(13412.3,5892.7),(9569.3,5277.4),(9767.1,7650.0),(7543.3, 272.4),(9167.1,3158.9),(7388.6,6102.9),(5955.8,1822.9),( 465.4,2260.8),(5557.4,4870.9),(4643.3,7104.6),(7426.9,2962.9),(4106.5,2931.1)
208,(2143.0,4814.2),(11610.1,7503.8),(11162.5, 210.8),(3916.3, 636.0),(12915.2,2094.6),(2216.8,6926.3),(13392.5,5862.8),(9560.2,5277.0),(9754.2,7650.0),(7545.4, 272.4),(9167.2,3161.1),(7388.6,6102.9),(5959.4,1826.1),( 467.3,2269.5),(5632.1,4860.3),(4641.0,7110.0),(7390.0,2926.0),(4119.4,3008.1)
209,(2143.7,4819.5),(11609.9,7501.7),(11250.8, 209.2),(3925.5, 657.4),(12582.3,2111.0),(2355.1,6758.5),(13436.6,5929.4),(9456.9,5271.5),(9718.6,7650.0),(7547.4, 272.5),(9167.1,3160.6),(7388.6,6102.9),(5963.0,1829.4),( 469.1,2278.2),(5360.2,5001.1),(4602.3,7110.0),(7428.1,2964.1),(4106.8,2932.7)
210,(2159.9,4949.0),(11593.9,7351.0),(11584.1, 203.3),(3952.6, 720.8),(12386.7,2120.6),(2376.5,6734.0),(13303.6,5728.7),(9466.0,5272.0),(9682.9,7650.0),(7549.5, 272.5),(9169.7,3347.8),(7388.6,6102.9),(5966.6,1832.6),( 471.0,2286.9),(5470.6,4909.2),(4557.6,7110.0),(7417.8,2953.8),(4119.1,3006.6)
211,(2159.2,4943.7),(11593.8,7350.3),(11581.4, 203.3),(3943.4, 699.3),(12353.7,2122.2),(2347.1,6767.6),(13283.8,5698.8),(9475.1,5272.5),(9647.2,7650.0),(7551.5, 272.6),(9169.7,3347.3),(7388.6,6102.9),(5970.1,1835.8),( 439.0,2138.7),(5538.5,4873.6),(4513.0,7110.0),(7380.8,2916.8),(4121.9,3023.5)
212,(2158.6,4938.4),(11593.7,7349.6),(11509.3, 204.6),(3910.5, 622.4),(12320.6,2123.9),(2220.1,6921.9),(13325.3,5761.4),(9523.8,5275.0),(9611.6,7650.0),(7553.6, 272.6),(9169.7,3344.1),(7388.6,6102.9),(5973.7,1839.1),( 437.2,2129.9),(5615.7,4862.6),(4619.1,6928.7),(7437.2,2973.2),(4104.2,2917.3)
213,(2157.9,4933.1),(11626.3,7656.0),(11512.1, 204.6),(3919.7, 643.9),(12653.4,2107.5),(2164.9,6995.5),(13414.9,5896.7),(9514.6,5274.6),(9612.1,7650.0),(7555.6, 272.6),(9169.7,3344.6),(7388.6,6102.9),(6049.2,1928.3),( 505.5,2100.7),(5573.8,4868.6),(4640.9,7087.8),(7408.7,2944.7),(4121.7,3021.9)
214,(2142.5,4810.3),(11626.4,7656.7),(11514.8, 204.5),(3958.4, 734.4),(12620.4,2109.1),(2142.1,7025.9),(13395.1,5866.8),(9505.5,5274.1),(9647.8,7650.0),(7557.7, 272.7),(9169.7,3345.1),(7388.6,6102.9),(5948.9,1816.6),( 434.3,2116.6),(5520.6,4876.2),(4641.6,7092.8),(7409.4,2945.4),(4104.5,2918.8)
215,(2140.8,4796.4),(11626.5,7657.4),(11517.5, 204.5),(3949.3, 712.9),(12587.3,2110.8),(2125.1,7048.5),(13433.9,5925.4),(9511.8,5274.4),(9683.4,7650.0),(7559.7, 272.7),(9167.2,3162.7),(7388.6,6102.9),(5952.5,1819.9),( 441.1,2105.3),(5597.8,4865.2),(4642.3,7097.8),(7446.3,2982.3),(4121.4,3020.4)
216,(2140.1,4791.1),(11626.6,7658.2),(11184.2, 210.4),(3940.1, 691.5),(12920.3,2094.4),(2147.9,7018.1),(13453.8,5955.3),(9829.1,5291.1),(9719.1,7650.0),(7561.8, 272.8),(9167.1,3158.4),(7388.6,6102.9),(5956.1,1823.1),( 445.7,2105.0),(5591.7,4866.0),(4643.0,7102.9),(7399.6,2935.6),(4104.7,2920.4)
217,(2159.7,4947.6),(11626.6,7658.9),(11186.9, 210.4),(3913.8, 630.3),(12887.3,2096.0),(2170.9,6987.5),(13473.6,5985.2),(9530.1,5275.4),(9754.8,7650.0),(7563.8, 272.8),(9167.2,3161.6),(7388.6,6102.9),(5959.7,1826.4),( 465.7,2262.4),(5514.5,4877.1),(4643.7,7107.9),(7418.5,2954.5),(4121.1,3018.8)
218,(2159.0,4942.3),(11593.3,7345.2),(11189.7, 210.3),(3923.0, 651.7),(12880.0,2096.4),(2148.1,7017.9),(13322.6,5757.4),(9468.8,5272.1),(9766.6,7650.0),(7565.9, 272.9),(9167.2,3161.1),(7388.6,6102.9),(5963.2,1829.6),( 467.6,2271.1),(5580.0,4867.7),(4621.8,6948.5),(7427.5,2963.5),(4105.0,2922.0)
219,(2123.1,4652.5),(11593.2,7344.4),(11192.4, 210.3),(3955.1, 726.5),(12821.0,2099.3),(2119.1,7056.5),(13342.4,5787.3),(9459.7,5271.7),(9730.9,7650.0),(7567.9, 272.9),(9167.1,3160.0),(7388.6,6102.9),(6053.0,1936.0),( 552.2,2097.3),(5609.6,4863.5),(4621.1,6943.4),(7390.5,2926.5),(4120.9,3017.2)
220,(2124.6,4667.1),(11626.9,7661.1),(11195.1, 210.2),(3945.9, 705.1),(12946.0,2093.1),(2141.9,7026.1),(13397.7,5870.8),(9792.6,5289.2),(9695.2,7650.0),(7570.0, 273.0),(9164.6,2977.5),(7388.6,6102.9),(5938.4,1807.2),( 574.6,2095.7),(5532.4,4874.5),(4620.4,6938.4),(7427.6,2963.6),(4105.3,2924.1)
221,(2125.3,4672.4),(11629.0,7681.4),(11197.8, 210.2),(3908.0, 616.7),(12979.1,2091.5),(2176.9,6979.5),(13548.7,6098.6),(9783.5,5288.7),(9659.6,7650.0),(7572.1, 273.0),(9164.6,2977.0),(7388.6,6102.9),(5942.0,1810.4),( 471.5,2289.1),(5562.1,4870.3),(4619.8,6933.4),(7418.3,2954.3),(4120.5,3015.1)
222,(2126.0,4677.7),(11629.0,7680.6),(11215.5, 209.9),(3917.2, 638.1),(12721.9,2104.1),(2154.1,7009.9),(13528.9,6068.7),(9774.4,5288.2),(9623.9,7650.0),(7574.1, 273.0),(9164.6,2976.5),(7388.6,6102.9),(5945.6,1813.6),( 579.4,2095.3),(5627.4,4860.9),(4619.1,6928.4),(7381.4,2917.4),(4105.7,2926.1)
223,(2142.4,4809.1),(11628.9,7679.9),(11212.8, 209.9),(3926.4, 659.5),(12688.9,2105.8),(2113.1,7064.5),(13509.1,6038.8),(9765.3,5287.8),(9599.8,7650.0),(7576.2, 273.1),(9164.6,2976.0),(7388.6,6102.9),(5949.2,1816.9),( 437.6,2131.9),(5550.2,4872.0),(4641.0,7088.1),(7436.7,2972.7),(4120.2,3013.1)
224,(2140.9,4797.6),(11627.2,7664.0),(11206.0, 210.0),(3951.7, 718.7),(13021.6,2089.4),(2135.9,7034.1),(13540.0,6085.5),(9756.1,5287.3),(9635.4,7650.0),(7578.2, 273.1),(9164.6,2975.5),(7388.6,6102.9),(5952.7,1820.1),( 515.0,2100.0),(5544.2,4872.8),(4641.7,7093.1),(7409.2,2945.2),(4106.0,2927.7)
225,(2106.5,4469.2),(11627.3,7664.8),(11207.3, 210.0),(3942.5, 697.2),(12988.6,2091.0),(2182.9,6971.5),(13420.2,5904.6),(9603.0,5279.2),(9671.1,7650.0),(7580.3, 273.2),(9167.1,3157.9),(7388.6,6102.9),(5956.3,1823.3),( 492.6,2101.6),(5439.7,4934.9),(4556.1,7110.0),(7408.8,2944.8),(4106.0,2927.7)
226,(2122.4,4644.7),(11592.6,7339.3),(11204.6, 210.1),(3911.4, 624.5),(12778.4,2101.4),(2160.1,7001.9),(13359.6,5813.3),(9395.9,5268.3),(9706.8,7650.0),(7582.3, 273.2),(9167.2,3162.2),(7388.6,6102.9),(5959.9,1826.6),( 470.3,2103.2),(5416.1,4954.6),(4643.2,7104.2),(7445.8,2981.8),(4106.0,2927.7)
227,(2123.0,4650.5),(11592.6,7338.6),(11537.8, 204.1),(3920.6, 646.0),(12556.5,2112.3),(2107.1,7072.5),(13380.6,5844.8),(9728.8,5285.8),(9742.4,7650.0),(7584.4, 273.3),(9167.1,3158.9),(7388.6,6102.9),(5963.5,1829.8),( 447.9,2104.8),(5543.1,4873.0),(4643.9,7109.2),(7400.1,2936.1),(4119.4,3008.5)
228,(2125.0,4669.8),(11628.5,7676.2),(11216.9, 209.8),(3957.5, 732.2),(12889.5,2095.9),(2129.9,7042.1),(13531.5,6072.6),(9719.7,5285.4),(9778.1,7650.0),(7586.4, 273.3),(9167.1,3159.4),(7388.6,6102.9),(6052.9,1935.8),( 438.9,2105.5),(5551.4,4871.8),(4621.6,6947.1),(7418.0,2954.0),(4106.7,2932.3)
229,(2158.4,4936.9),(11628.4,7675.5),(11196.4, 210.2),(3948.4, 710.8),(12877.7,2096.5),(2324.2,6793.7),(13511.7,6042.7),(9710.6,5284.9),(9743.2,7650.0),(7588.5, 273.4),(9167.1,3160.0),(7388.6,6102.9),(5938.7,1807.4),( 465.4,2260.9),(5628.6,4860.8),(4621.0,6942.1),(7428.0,2964.0),(4119.2,3006.9)
230,(2142.1,4806.6),(11628.3,7674.8),(11193.7, 210.3),(3939.2, 689.4),(12910.8,2094.8),(2239.1,6896.6),(13491.9,6012.8),(9701.5,5284.4),(9707.6,7650.0),(7590.5, 273.4),(9164.6,2977.5),(7388.6,6102.9),(5942.2,1810.6),( 503.3,2100.8),(5560.9,4870.4),(4620.3,6937.1),(7391.0,2927.0),(4121.9,3023.4)
231,(2142.7,4811.9),(11627.7,7669.2),(11191.0, 210.3),(3914.7, 632.4),(13050.3,2093.6),(2190.1,6961.8),(13557.2,6111.4),(9692.3,5283.9),(9671.9,7650.0),(7592.6, 273.4),(9164.6,2977.0),(7388.6,6102.9),(5945.8,1813.8),( 468.3,2274.3),(5533.5,4874.4),(4619.6,6932.1),(7427.1,2963.1),(4104.2,2917.4)
232,(2143.4,4817.2),(11627.8,7669.9),(11188.3, 210.4),(3923.9, 653.8),(12952.9,2092.8),(2387.2,6721.8),(13403.0,5878.7),(9666.8,5282.6),(9636.2,7650.0),(7594.7, 273.5),(9164.6,2976.5),(7388.6,6102.9),(5949.4,1817.1),( 470.2,2283.0),(5610.7,4863.3),(4456.0,7110.0),(7418.9,2954.9),(4121.6,3021.8)
233,(2144.1,4822.5),(11592.1,7334.2),(11185.5, 210.4),(3954.2, 724.4),(12985.9,2091.2),(2195.2,6955.1),(13376.8,5839.2),(9334.1,5265.1),(9600.6,7650.0),(7596.7, 273.5),(9164.6,2976.0),(7388.6,6102.9),(5953.0,1820.3),( 439.9,2142.6),(5578.8,4867.9),(4641.3,7090.4),(7381.9,2917.9),(4104.5,2919.0)
234,(2159.5,4946.1),(11592.0,7333.4),(11182.8, 210.4),(3945.0, 703.0),(13019.0,2089.5),(2156.0,7007.3),(13314.1,5744.6),(9343.2,5265.5),(9623.1,7650.0),(7598.8, 273.6),(9169.7,3345.1),(7388.6,6102.9),(6056.7,1943.4),( 438.0,2133.9),(5515.7,4876.9),(4642.0,7095.4),(7436.2,2972.2),(4121.4,3020.2)
235,(2123.4,4655.2),(11608.2,7485.0),(11180.1, 210.5),(3908.9, 618.8),(12686.2,2105.9),(2111.2,7067.1),(13294.3,5714.7),(9655.6,5282.0),(9658.8,7650.0),(7598.3, 273.6),(9167.2,3162.7),(7388.6,6102.9),(6101.9,2033.7),( 524.4,2099.3),(5456.9,4920.6),(4573.2,7110.0),(7409.7,2945.7),(4121.4,3020.2)
236,(2123.9,4661.0),(11611.8,7519.1),(11513.4, 204.5),(3918.1, 640.2),(12648.7,2107.7),(2134.0,7036.7),(13485.5,6003.2),(9646.5,5281.5),(9694.4,7650.0),(7596.3, 273.5),(9167.2,3162.2),(7388.6,6102.9),(6112.2,2054.4),( 502.1,2100.9),(5373.9,4989.8),(4617.9,7110.0),(7408.3,2944.3),(4121.4,3020.2)
237,(2107.2,4477.1),(11611.7,7518.3),(11510.7, 204.6),(3960.0, 738.0),(12615.7,2109.4),(2184.8,6968.9),(13425.4,5912.6),(9637.4,5281.0),(9730.1,7650.0),(7594.2, 273.5),(9167.2,3161.6),(7388.6,6102.9),(6154.7,2139.4),( 479.7,2102.5),(5429.7,4943.2),(4625.4,7110.0),(7445.3,2981.3),(4121.4,3020.2)
238,(2106.7,4471.3),(11608.4,7487.2),(11244.1, 209.4),(3950.8, 716.6),(12948.7,2093.0),(2162.0,6999.3),(13354.4,5805.3),(9379.7,5267.5),(9765.8,7650.0),(7592.2, 273.4),(9167.2,3161.1),(7388.6,6102.9),(6144.4,2118.7),( 457.4,2104.2),(5339.5,5018.4),(4621.2,6943.8),(7400.6,2936.6),(4121.4,3020.2)
239,(2106.1,4465.5),(11608.5,7488.0),(11169.2, 210.7),(3941.6, 695.1),(12818.3,2099.4),(2139.2,7029.7),(13374.2,5835.2),(9388.8,5267.9),(9755.6,7650.0),(7590.1, 273.4),(9167.1,3160.6),(7388.6,6102.9),(6134.0,2098.1),( 435.1,2105.8),(5300.3,5051.1),(4543.4,7110.0),(7417.4,2953.4),(4121.4,3020.2)
240,(2142.1,4806.7),(11608.5,7488.7),(11502.5, 204.7),(3912.3, 626.6),(12516.6,2114.2),(2128.0,7044.7),(13316.8,5748.6),(9397.9,5268.4),(9719.9,7650.0),(7588.1, 273.3),(9169.7,3343.0),(7388.6,6102.9),(6097.1,2024.2),( 451.7,2104.6),(5331.1,5025.4),(4498.8,7110.0),(7428.5,2964.5),(4121.4,3020.2)
