,Index_Num,starttime,resolution,speed,volume,occupancy
4727,12697,2014-02-23T04:55:00,0:05:00,65.62,21.0,2.11
4728,12699,2014-02-23T05:00:00,0:05:00,64.88,41.0,2.73
4729,12701,2014-02-23T05:05:00,0:05:00,65.02,44.0,2.87
4730,12704,2014-02-23T05:10:00,0:05:00,64.65,55.0,4.0
4731,12706,2014-02-23T05:15:00,0:05:00,64.74,38.0,5.0
4732,12708,2014-02-23T05:20:00,0:05:00,65.33,63.0,5.23
4733,12709,2014-02-23T05:25:00,0:05:00,64.61,72.0,7.91
4734,12711,2014-02-23T05:30:00,0:05:00,63.01,105.0,8.33
4735,12714,2014-02-23T05:35:00,0:05:00,62.37,145.0,12.87
4736,12715,2014-02-23T05:40:00,0:05:00,63.28,127.0,10.47
4737,12718,2014-02-23T05:45:00,0:05:00,63.69,78.0,8.8
4738,12720,2014-02-23T05:50:00,0:05:00,64.57,136.0,11.43
4739,12722,2014-02-23T05:55:00,0:05:00,60.67,147.0,12.8
4740,12724,2014-02-23T06:00:00,0:05:00,60.38,169.0,14.2
4741,12726,2014-02-23T06:05:00,0:05:00,58.12,211.0,18.47
4742,12727,2014-02-23T06:10:00,0:05:00,57.1,134.0,13.85
4743,12730,2014-02-23T06:15:00,0:05:00,33.4,126.0,29.0
4744,12732,2014-02-23T06:20:00,0:05:00,28.84,146.0,32.6
4745,12733,2014-02-23T06:25:00,0:05:00,37.05,159.0,23.8
4746,12736,2014-02-23T06:30:00,0:05:00,35.52,145.0,25.13
4747,12738,2014-02-23T06:35:00,0:05:00,25.61,94.0,31.11
4748,12740,2014-02-23T06:40:00,0:05:00,21.93,98.0,37.89
4749,12742,2014-02-23T06:45:00,0:05:00,28.82,130.0,42.0
4750,12744,2014-02-23T06:50:00,0:05:00,37.69,145.0,21.8
4751,12745,2014-02-23T06:55:00,0:05:00,34.72,97.0,24.8
4752,12747,2014-02-23T07:00:00,0:05:00,25.34,110.0,33.33
4753,12749,2014-02-23T07:05:00,0:05:00,50.5,121.0,16.73
4754,12752,2014-02-23T07:10:00,0:05:00,23.76,120.0,38.54
4755,12754,2014-02-23T07:15:00,0:05:00,19.61,102.0,35.64
4756,12762,2014-02-23T07:35:00,0:05:00,25.0,120.0,34.4
4757,12775,2014-02-23T08:10:00,0:05:00,49.99,129.0,17.0
4758,12783,2014-02-23T08:30:00,0:05:00,34.93,138.0,26.07
4759,12785,2014-02-23T08:35:00,0:05:00,35.29,154.0,27.0
4760,12787,2014-02-23T08:40:00,0:05:00,26.39,141.0,31.47
4761,12789,2014-02-23T08:45:00,0:05:00,45.37,179.0,21.73
4762,12791,2014-02-23T08:50:00,0:05:00,55.81,99.0,16.0
4763,12794,2014-02-23T08:55:00,0:05:00,51.25,88.0,15.2
4764,12796,2014-02-23T09:00:00,0:05:00,54.88,155.0,16.93
4765,12798,2014-02-23T09:05:00,0:05:00,56.62,156.0,15.07
4766,12800,2014-02-23T09:10:00,0:05:00,60.61,96.0,14.0
4767,12801,2014-02-23T09:15:00,0:05:00,62.35,124.0,9.93
4768,12803,2014-02-23T09:20:00,0:05:00,62.84,64.0,9.67
4769,12806,2014-02-23T09:25:00,0:05:00,60.26,161.0,13.73
4770,12807,2014-02-23T09:30:00,0:05:00,59.83,144.0,11.8
4771,12809,2014-02-23T09:35:00,0:05:00,60.94,129.0,11.13
4772,12811,2014-02-23T09:40:00,0:05:00,60.64,147.0,12.87
4773,12813,2014-02-23T09:45:00,0:05:00,60.28,137.0,11.8
4774,12815,2014-02-23T09:50:00,0:05:00,60.51,98.0,13.67
4775,12818,2014-02-23T09:55:00,0:05:00,61.68,130.0,10.53
4776,12820,2014-02-23T10:00:00,0:05:00,61.57,23.0,9.67
4777,12822,2014-02-23T10:05:00,0:05:00,60.95,96.0,11.0
4778,12824,2014-02-23T10:10:00,0:05:00,61.03,80.0,11.78
4779,12832,2014-02-23T10:30:00,0:05:00,64.49,89.0,6.43
4780,12839,2014-02-23T10:50:00,0:05:00,62.92,98.0,7.8
4781,12842,2014-02-23T10:55:00,0:05:00,61.5,124.0,10.73
4782,12844,2014-02-23T11:00:00,0:05:00,61.63,119.0,9.33
4783,12846,2014-02-23T11:05:00,0:05:00,60.36,123.0,11.33
4784,12848,2014-02-23T11:10:00,0:05:00,61.02,119.0,10.8
4785,12850,2014-02-23T11:15:00,0:05:00,61.85,155.0,13.33
4786,12852,2014-02-23T11:20:00,0:05:00,62.42,111.0,9.2
4787,12859,2014-02-23T11:40:00,0:05:00,61.9,116.0,12.0
4788,12874,2014-02-23T12:15:00,0:05:00,61.864999999999995,121.0,11.6
4789,12888,2014-02-23T12:50:00,0:05:00,61.83,87.0,11.465
4790,12896,2014-02-23T13:10:00,0:05:00,60.47,122.0,11.33
4791,12898,2014-02-23T13:15:00,0:05:00,60.33,151.0,12.27
4792,12900,2014-02-23T13:20:00,0:05:00,59.29,129.0,10.87
4793,12902,2014-02-23T13:25:00,0:05:00,60.66,113.0,14.3
4794,12903,2014-02-23T13:30:00,0:05:00,60.42,123.0,12.67
4795,12906,2014-02-23T13:35:00,0:05:00,60.78,87.0,11.45
4796,12908,2014-02-23T13:40:00,0:05:00,61.61,124.0,10.67
4797,12916,2014-02-23T14:00:00,0:05:00,60.46,141.0,10.13
4798,12930,2014-02-23T14:35:00,0:05:00,61.66,158.0,13.065000000000001
4799,12938,2014-02-23T14:55:00,0:05:00,59.45,181.0,16.0
4800,12940,2014-02-23T15:00:00,0:05:00,61.73,149.0,12.27
4801,12942,2014-02-23T15:05:00,0:05:00,60.62,90.0,11.6
4802,12944,2014-02-23T15:10:00,0:05:00,59.61,144.0,15.67
4803,12945,2014-02-23T15:15:00,0:05:00,57.58,133.0,16.36
4804,12947,2014-02-23T15:20:00,0:05:00,57.51,79.0,11.89
4805,12950,2014-02-23T15:25:00,0:05:00,60.03,69.0,9.89
4806,12951,2014-02-23T15:30:00,0:05:00,54.95,151.0,14.87
4807,12953,2014-02-23T15:35:00,0:05:00,55.76,157.0,15.47
4808,12955,2014-02-23T15:40:00,0:05:00,49.65,142.0,19.67
4809,12957,2014-02-23T15:45:00,0:05:00,13.61,83.0,43.33
4810,12959,2014-02-23T15:50:00,0:05:00,20.31,123.0,36.33
4811,12961,2014-02-23T15:55:00,0:05:00,22.44,72.0,27.4
4812,12963,2014-02-23T16:00:00,0:05:00,31.04,114.0,26.5
4813,12965,2014-02-23T16:05:00,0:05:00,48.75,65.0,17.67
4814,12967,2014-02-23T16:10:00,0:05:00,54.68,98.0,15.56
4815,12970,2014-02-23T16:15:00,0:05:00,33.71,132.0,31.33
4816,12972,2014-02-23T16:20:00,0:05:00,13.83,104.0,44.67
4817,12974,2014-02-23T16:25:00,0:05:00,21.56,124.0,31.87
4818,12976,2014-02-23T16:30:00,0:05:00,25.2,123.0,25.4
4819,12978,2014-02-23T16:35:00,0:05:00,17.95,102.0,30.33
4820,12980,2014-02-23T16:40:00,0:05:00,12.0,50.0,37.89
4821,12982,2014-02-23T16:45:00,0:05:00,16.48,92.0,36.0
4822,12983,2014-02-23T16:50:00,0:05:00,33.09,128.0,30.13
4823,12985,2014-02-23T16:55:00,0:05:00,55.95,77.0,6.73
4824,12987,2014-02-23T17:00:00,0:05:00,58.88,69.0,5.93
4825,12989,2014-02-23T17:05:00,0:05:00,58.19,81.0,7.07
4826,12991,2014-02-23T17:10:00,0:05:00,59.47,70.0,6.46
4827,12993,2014-02-23T17:15:00,0:05:00,60.11,47.0,5.0
4828,12995,2014-02-23T17:20:00,0:05:00,56.49,96.0,8.13
4829,12998,2014-02-23T17:25:00,0:05:00,54.41,152.0,14.47
4830,12999,2014-02-23T17:30:00,0:05:00,50.9,157.0,17.67
4831,13001,2014-02-23T17:35:00,0:05:00,49.74,167.0,17.13
4832,13003,2014-02-23T17:40:00,0:05:00,55.25,150.0,13.8
4833,13005,2014-02-23T17:45:00,0:05:00,53.21,152.0,14.6
4834,13007,2014-02-23T17:50:00,0:05:00,41.52,84.0,20.0
4835,13010,2014-02-23T17:55:00,0:05:00,53.4,104.0,15.2
4836,13012,2014-02-23T18:00:00,0:05:00,35.27,112.0,23.29
4837,13014,2014-02-23T18:05:00,0:05:00,20.17,115.0,34.8
4838,13016,2014-02-23T18:10:00,0:05:00,29.84,118.0,30.54
4839,13017,2014-02-23T18:15:00,0:05:00,23.87,97.0,31.36
4840,13019,2014-02-23T18:20:00,0:05:00,36.36,135.0,24.53
4841,13027,2014-02-23T18:40:00,0:05:00,57.8,138.0,14.865
4842,13042,2014-02-23T19:15:00,0:05:00,62.3,82.0,10.0325
4843,13049,2014-02-23T19:35:00,0:05:00,61.94,66.0,5.2
4844,13051,2014-02-23T19:40:00,0:05:00,62.54,56.0,4.4
4845,13054,2014-02-23T19:45:00,0:05:00,61.62,104.0,8.53
4846,13056,2014-02-23T19:50:00,0:05:00,62.76,51.0,3.73
4847,13058,2014-02-23T19:55:00,0:05:00,61.0,74.0,6.8
4848,13060,2014-02-23T20:00:00,0:05:00,62.35,66.0,5.77
4849,13062,2014-02-23T20:05:00,0:05:00,62.42,26.0,2.55
4850,13064,2014-02-23T20:10:00,0:05:00,62.59,69.0,5.4
4851,13066,2014-02-23T20:15:00,0:05:00,62.36,58.0,4.87
4852,13068,2014-02-23T20:20:00,0:05:00,61.04,56.0,4.67
4853,13070,2014-02-23T20:25:00,0:05:00,62.61,57.0,4.33
4854,13072,2014-02-23T20:30:00,0:05:00,63.59,22.0,3.0
4855,13073,2014-02-23T20:35:00,0:05:00,62.96,26.0,2.27
4856,13075,2014-02-23T20:40:00,0:05:00,60.27,30.0,2.69
4857,13084,2014-02-23T21:00:00,0:05:00,62.49,41.0,3.2800000000000002
4858,13091,2014-02-23T21:20:00,0:05:00,61.47,51.0,3.87
4859,13094,2014-02-23T21:25:00,0:05:00,62.46,39.0,2.73
4860,13096,2014-02-23T21:30:00,0:05:00,62.37,51.0,3.73
4861,13097,2014-02-23T21:35:00,0:05:00,62.96,25.0,1.47
4862,13100,2014-02-23T21:40:00,0:05:00,62.21,47.0,3.27
4863,13102,2014-02-23T21:45:00,0:05:00,63.74,43.0,3.27
4864,13103,2014-02-23T21:50:00,0:05:00,62.04,26.0,2.07
4865,13106,2014-02-23T21:55:00,0:05:00,58.62,37.0,2.67
4866,13108,2014-02-23T22:00:00,0:05:00,64.28,32.0,2.0
4867,13110,2014-02-23T22:05:00,0:05:00,64.87,39.0,2.87
4868,13112,2014-02-23T22:10:00,0:05:00,63.76,33.0,1.93
4869,13114,2014-02-23T22:15:00,0:05:00,61.67,18.0,1.33
4870,13116,2014-02-23T22:20:00,0:05:00,64.28,18.0,0.67
4871,13118,2014-02-23T22:25:00,0:05:00,57.92,38.0,2.53
4872,13120,2014-02-23T22:30:00,0:05:00,62.31,16.0,0.8
4873,13122,2014-02-23T22:35:00,0:05:00,66.0,15.0,1.0
4874,13124,2014-02-23T22:40:00,0:05:00,64.0,24.0,1.5
4875,13126,2014-02-23T22:45:00,0:05:00,63.09,23.0,1.27
4876,13128,2014-02-23T22:50:00,0:05:00,64.53,17.0,0.8
4877,13130,2014-02-23T22:55:00,0:05:00,62.56,18.0,1.4
4878,13132,2014-02-23T23:00:00,0:05:00,64.45,11.0,0.4
4879,13134,2014-02-23T23:05:00,0:05:00,61.06,18.0,0.87
4880,13136,2014-02-23T23:10:00,0:05:00,61.71,7.0,1.08
4881,13137,2014-02-23T23:15:00,0:05:00,60.67,9.0,0.45
4882,13139,2014-02-23T23:20:00,0:05:00,61.0,4.0,0.44
4883,13142,2014-02-23T23:25:00,0:05:00,65.69,13.0,0.73
4884,13144,2014-02-23T23:30:00,0:05:00,61.95,19.0,1.2
4885,13146,2014-02-23T23:35:00,0:05:00,65.21,14.0,0.73
4886,13148,2014-02-23T23:40:00,0:05:00,67.11,18.0,1.0
4887,13150,2014-02-23T23:45:00,0:05:00,61.93,15.0,0.67
4888,13152,2014-02-23T23:50:00,0:05:00,62.67,3.0,0.11
4889,13154,2014-02-23T23:55:00,0:05:00,61.25,8.0,0.44
4890,13156,2014-02-24T00:00:00,0:05:00,61.7,10.0,0.71
4891,13158,2014-02-24T00:05:00,0:05:00,63.33,6.0,0.07
4892,13160,2014-02-24T00:10:00,0:05:00,62.0,11.0,0.69
4893,13161,2014-02-24T00:15:00,0:05:00,71.57,7.0,0.45
4894,13163,2014-02-24T00:20:00,0:05:00,63.67,12.0,0.8
4895,13166,2014-02-24T00:25:00,0:05:00,60.0,8.0,0.8
4896,13168,2014-02-24T00:30:00,0:05:00,58.0,2.0,0.43
4897,13170,2014-02-24T00:35:00,0:05:00,51.0,2.0,1.4
4898,13171,2014-02-24T00:40:00,0:05:00,63.0,4.0,0.14
4900,13176,2014-02-24T00:50:00,0:05:00,29.71,17.0,3.13
4901,13178,2014-02-24T00:55:00,0:05:00,20.0,3.0,0.13
4902,13179,2014-02-24T01:00:00,0:05:00,60.0,1.0,0.07
4906,13188,2014-02-24T01:20:00,0:05:00,59.33,6.0,0.13
4907,13196,2014-02-24T01:40:00,0:05:00,67.0,5.0,0.065
4909,13218,2014-02-24T02:35:00,0:05:00,60.0,6.0,0.27
4910,13220,2014-02-24T02:40:00,0:05:00,42.0,3.0,0.15
4912,13223,2014-02-24T02:50:00,0:05:00,67.0,4.0,0.13
4915,13230,2014-02-24T03:05:00,0:05:00,68.0,2.0,0.13
4918,13236,2014-02-24T03:20:00,0:05:00,72.0,4.0,0.31
4920,13240,2014-02-24T03:30:00,0:05:00,62.4,5.0,0.22
4921,13241,2014-02-24T03:35:00,0:05:00,63.75,8.0,0.8
4922,13243,2014-02-24T03:40:00,0:05:00,66.71,7.0,0.25
4923,13251,2014-02-24T04:00:00,0:05:00,66.69999999999999,4.0,0.23
4924,13266,2014-02-24T04:35:00,0:05:00,66.69,10.0,1.83
4925,13273,2014-02-24T04:55:00,0:05:00,63.75,16.0,1.07
4926,13275,2014-02-24T05:00:00,0:05:00,63.61,31.0,2.07
4927,13277,2014-02-24T05:05:00,0:05:00,64.67,45.0,2.93
4928,13280,2014-02-24T05:10:00,0:05:00,65.3,66.0,4.47
4929,13282,2014-02-24T05:15:00,0:05:00,63.92,52.0,3.6
4930,13284,2014-02-24T05:20:00,0:05:00,63.97,66.0,6.31
4931,13285,2014-02-24T05:25:00,0:05:00,60.87,55.0,6.18
4932,13287,2014-02-24T05:30:00,0:05:00,62.36,73.0,5.47
4933,13289,2014-02-24T05:35:00,0:05:00,62.9,103.0,8.07
4934,13291,2014-02-24T05:40:00,0:05:00,63.56,134.0,10.4
4935,13293,2014-02-24T05:45:00,0:05:00,62.94,98.0,7.33
4936,13296,2014-02-24T05:50:00,0:05:00,63.94,127.0,10.67
4937,13298,2014-02-24T05:55:00,0:05:00,63.75,113.0,8.93
4938,13300,2014-02-24T06:00:00,0:05:00,58.96,138.0,12.53
4939,13301,2014-02-24T06:05:00,0:05:00,60.32,162.0,13.67
4940,13303,2014-02-24T06:10:00,0:05:00,56.58,190.0,17.2
4941,13306,2014-02-24T06:15:00,0:05:00,55.1,162.0,15.2
4942,13308,2014-02-24T06:20:00,0:05:00,52.51,93.0,19.86
4943,13309,2014-02-24T06:25:00,0:05:00,25.11,110.0,34.45
4944,13311,2014-02-24T06:30:00,0:05:00,30.7,92.0,27.89
4945,13313,2014-02-24T06:35:00,0:05:00,47.32,160.0,17.07
4946,13316,2014-02-24T06:40:00,0:05:00,31.28,151.0,29.73
4947,13318,2014-02-24T06:45:00,0:05:00,37.8,143.0,27.2
4948,13320,2014-02-24T06:50:00,0:05:00,53.14,148.0,14.0
4949,13322,2014-02-24T06:55:00,0:05:00,54.32,172.0,16.4
4950,13324,2014-02-24T07:00:00,0:05:00,58.83,172.0,15.2
4951,13326,2014-02-24T07:05:00,0:05:00,59.4,104.0,13.0
4952,13327,2014-02-24T07:10:00,0:05:00,60.07,120.0,12.42
4953,13335,2014-02-24T07:30:00,0:05:00,43.555,153.0,29.47
4954,13344,2014-02-24T07:50:00,0:05:00,27.04,125.0,31.42
4955,13346,2014-02-24T07:55:00,0:05:00,22.07,111.0,35.82
4956,13348,2014-02-24T08:00:00,0:05:00,40.5,175.0,28.4
4957,13349,2014-02-24T08:05:00,0:05:00,30.35,150.0,32.8
4958,13352,2014-02-24T08:10:00,0:05:00,35.93,124.0,24.54
4959,13354,2014-02-24T08:15:00,0:05:00,58.85,124.0,14.36
4960,13355,2014-02-24T08:20:00,0:05:00,59.8,118.0,11.85
4961,13357,2014-02-24T08:25:00,0:05:00,60.55,121.0,14.64
4962,13359,2014-02-24T08:30:00,0:05:00,60.61,141.0,13.31
4963,13362,2014-02-24T08:35:00,0:05:00,57.61,108.0,14.73
4964,13364,2014-02-24T08:40:00,0:05:00,60.65,141.0,12.33
4965,13366,2014-02-24T08:45:00,0:05:00,58.83,77.0,9.5
4966,13368,2014-02-24T08:50:00,0:05:00,58.64,110.0,12.0
4967,13369,2014-02-24T08:55:00,0:05:00,62.26,126.0,10.87
4968,13371,2014-02-24T09:00:00,0:05:00,62.29,132.0,11.2
4969,13374,2014-02-24T09:05:00,0:05:00,61.44,132.0,11.2
4970,13376,2014-02-24T09:10:00,0:05:00,59.9,162.0,14.6
4971,13378,2014-02-24T09:15:00,0:05:00,59.34,91.0,14.22
4972,13380,2014-02-24T09:20:00,0:05:00,61.23,149.0,12.67
4973,13382,2014-02-24T09:25:00,0:05:00,61.93,133.0,11.53
4974,13383,2014-02-24T09:30:00,0:05:00,61.19,129.0,11.13
4975,13386,2014-02-24T09:35:00,0:05:00,60.25,101.0,13.0
4976,13388,2014-02-24T09:40:00,0:05:00,61.84,125.0,12.83
4977,13390,2014-02-24T09:45:00,0:05:00,60.3,102.0,13.18
4978,13392,2014-02-24T09:50:00,0:05:00,61.94,88.0,11.89
4979,13394,2014-02-24T09:55:00,0:05:00,61.64,131.0,11.67
4980,13396,2014-02-24T10:00:00,0:05:00,62.47,119.0,10.47
4981,13397,2014-02-24T10:05:00,0:05:00,61.53,133.0,11.93
4982,13406,2014-02-24T10:25:00,0:05:00,60.935,92.0,11.0
4983,13414,2014-02-24T10:45:00,0:05:00,60.34,94.0,11.7
4984,13416,2014-02-24T10:50:00,0:05:00,58.95,131.0,13.69
4985,13418,2014-02-24T10:55:00,0:05:00,60.25,67.0,8.5
4986,13420,2014-02-24T11:00:00,0:05:00,60.95,126.0,12.23
4987,13421,2014-02-24T11:05:00,0:05:00,62.31,91.0,11.2
4988,13424,2014-02-24T11:10:00,0:05:00,62.6,106.0,11.62
4989,13425,2014-02-24T11:15:00,0:05:00,62.06,100.0,13.3
4990,13427,2014-02-24T11:20:00,0:05:00,62.47,128.0,12.23
4991,13430,2014-02-24T11:25:00,0:05:00,60.31,99.0,12.9
4992,13431,2014-02-24T11:30:00,0:05:00,60.88,104.0,10.85
4993,13434,2014-02-24T11:35:00,0:05:00,60.36,72.0,11.0
4994,13436,2014-02-24T11:40:00,0:05:00,62.89,64.0,11.14
4995,13438,2014-02-24T11:45:00,0:05:00,60.3,67.0,9.2
4996,13439,2014-02-24T11:50:00,0:05:00,62.18,122.0,10.77
4997,13441,2014-02-24T11:55:00,0:05:00,63.01,76.0,9.4
4998,13443,2014-02-24T12:00:00,0:05:00,60.17,121.0,13.23
4999,13446,2014-02-24T12:05:00,0:05:00,60.41,88.0,11.5
5000,13448,2014-02-24T12:10:00,0:05:00,60.99,122.0,12.62
5001,13449,2014-02-24T12:15:00,0:05:00,56.13,62.0,14.17
5002,13451,2014-02-24T12:20:00,0:05:00,60.71,106.0,10.92
5003,13454,2014-02-24T12:25:00,0:05:00,60.6,92.0,11.6
5004,13462,2014-02-24T12:45:00,0:05:00,59.17,60.0,11.3
5005,13476,2014-02-24T13:20:00,0:05:00,62.24,102.0,11.0
5006,13483,2014-02-24T13:40:00,0:05:00,59.58,144.0,13.92
5007,13486,2014-02-24T13:45:00,0:05:00,58.5,113.0,14.6
5008,13488,2014-02-24T13:50:00,0:05:00,58.27,147.0,15.85
5009,13489,2014-02-24T13:55:00,0:05:00,58.12,109.0,14.5
5010,13491,2014-02-24T14:00:00,0:05:00,58.81,75.0,13.57
5011,13494,2014-02-24T14:05:00,0:05:00,58.5,106.0,13.3
5012,13496,2014-02-24T14:10:00,0:05:00,57.14,137.0,14.54
5013,13504,2014-02-24T14:30:00,0:05:00,55.49,119.0,14.96
5014,13511,2014-02-24T14:50:00,0:05:00,54.96,142.0,15.38
5015,13514,2014-02-24T14:55:00,0:05:00,58.22,101.0,13.2
5016,13515,2014-02-24T15:00:00,0:05:00,60.04,136.0,13.23
5017,13517,2014-02-24T15:05:00,0:05:00,60.82,96.0,12.3
5018,13520,2014-02-24T15:10:00,0:05:00,61.61,62.0,10.43
5019,13522,2014-02-24T15:15:00,0:05:00,55.55,110.0,15.8
5020,13524,2014-02-24T15:20:00,0:05:00,58.79,126.0,12.62
5021,13525,2014-02-24T15:25:00,0:05:00,60.65,78.0,9.9
5022,13528,2014-02-24T15:30:00,0:05:00,60.03,126.0,13.38
5023,13530,2014-02-24T15:35:00,0:05:00,58.46,107.0,13.8
5024,13531,2014-02-24T15:40:00,0:05:00,59.77,127.0,12.23
5025,13533,2014-02-24T15:45:00,0:05:00,57.76,104.0,13.6
5026,13535,2014-02-24T15:50:00,0:05:00,59.33,153.0,14.46
5027,13537,2014-02-24T15:55:00,0:05:00,56.35,102.0,13.7
5028,13540,2014-02-24T16:00:00,0:05:00,55.99,142.0,15.38
5029,13542,2014-02-24T16:05:00,0:05:00,42.21,85.0,26.5
5030,13544,2014-02-24T16:10:00,0:05:00,23.63,118.0,30.38
5031,13545,2014-02-24T16:15:00,0:05:00,16.0,32.0,43.0
5032,13547,2014-02-24T16:20:00,0:05:00,21.76,102.0,28.62
5033,13550,2014-02-24T16:25:00,0:05:00,28.11,88.0,23.6
5034,13552,2014-02-24T16:30:00,0:05:00,21.91,109.0,30.08
5035,13554,2014-02-24T16:35:00,0:05:00,30.54,85.0,23.1
5036,13556,2014-02-24T16:40:00,0:05:00,44.81,62.0,16.0
5037,13558,2014-02-24T16:45:00,0:05:00,48.68,92.0,13.3
5038,13559,2014-02-24T16:50:00,0:05:00,51.11,109.0,12.08
5039,13562,2014-02-24T16:55:00,0:05:00,51.89,81.0,11.9
5040,13564,2014-02-24T17:00:00,0:05:00,51.61,140.0,17.08
5041,13566,2014-02-24T17:05:00,0:05:00,50.83,101.0,16.0
5042,13568,2014-02-24T17:10:00,0:05:00,54.18,131.0,14.58
5043,13570,2014-02-24T17:15:00,0:05:00,49.57,106.0,16.6
5044,13571,2014-02-24T17:20:00,0:05:00,40.96,109.0,21.89
5045,13574,2014-02-24T17:25:00,0:05:00,52.89,108.0,14.9
5046,13575,2014-02-24T17:30:00,0:05:00,26.17,104.0,29.54
5047,13578,2014-02-24T17:35:00,0:05:00,33.84,86.0,31.2
5048,13580,2014-02-24T17:40:00,0:05:00,57.53,70.0,13.57
5049,13582,2014-02-24T17:45:00,0:05:00,59.14,87.0,11.3
5050,13583,2014-02-24T17:50:00,0:05:00,60.13,112.0,11.69
5051,13586,2014-02-24T17:55:00,0:05:00,61.43,74.0,9.0
5052,13588,2014-02-24T18:00:00,0:05:00,57.46,120.0,11.62
5053,13590,2014-02-24T18:05:00,0:05:00,60.33,95.0,11.4
5054,13592,2014-02-24T18:10:00,0:05:00,54.22,125.0,13.46
5055,13594,2014-02-24T18:15:00,0:05:00,56.88,81.0,11.0
5056,13596,2014-02-24T18:20:00,0:05:00,56.13,140.0,14.38
5057,13597,2014-02-24T18:25:00,0:05:00,55.46,102.0,13.6
5058,13600,2014-02-24T18:30:00,0:05:00,54.58,112.0,12.08
5059,13601,2014-02-24T18:35:00,0:05:00,55.9,82.0,10.6
5060,13604,2014-02-24T18:40:00,0:05:00,57.84,90.0,9.15
5061,13606,2014-02-24T18:45:00,0:05:00,60.7,80.0,9.8
5062,13607,2014-02-24T18:50:00,0:05:00,56.65,107.0,10.62
5063,13610,2014-02-24T18:55:00,0:05:00,58.98,51.0,6.7
5064,13612,2014-02-24T19:00:00,0:05:00,61.71,78.0,7.92
5065,13614,2014-02-24T19:05:00,0:05:00,59.77,71.0,9.0
5066,13616,2014-02-24T19:10:00,0:05:00,58.12,113.0,11.46
5067,13618,2014-02-24T19:15:00,0:05:00,59.84,50.0,5.8
5068,13620,2014-02-24T19:20:00,0:05:00,60.74,89.0,8.54
5069,13622,2014-02-24T19:25:00,0:05:00,63.59,41.0,4.3
5070,13630,2014-02-24T19:45:00,0:05:00,59.27,49.5,5.4
5071,13638,2014-02-24T20:05:00,0:05:00,60.76,58.0,6.6
5072,13640,2014-02-24T20:10:00,0:05:00,61.22,64.0,5.08
5073,13641,2014-02-24T20:15:00,0:05:00,62.79,38.0,4.1
5074,13644,2014-02-24T20:20:00,0:05:00,61.35,49.0,4.31
5075,13646,2014-02-24T20:25:00,0:05:00,63.09,23.0,8.0
5076,13648,2014-02-24T20:30:00,0:05:00,59.0,40.0,3.23
5077,13650,2014-02-24T20:35:00,0:05:00,64.54,35.0,3.7
5078,13658,2014-02-24T20:55:00,0:05:00,62.865,48.0,5.6
5079,13665,2014-02-24T21:15:00,0:05:00,61.19,43.0,5.2
5080,13667,2014-02-24T21:20:00,0:05:00,62.53,34.0,2.62
5081,13669,2014-02-24T21:25:00,0:05:00,60.48,33.0,3.3
5082,13671,2014-02-24T21:30:00,0:05:00,61.03,31.0,2.46
5083,13673,2014-02-24T21:35:00,0:05:00,63.29,35.0,4.2
5084,13675,2014-02-24T21:40:00,0:05:00,63.21,61.0,6.0
5085,13677,2014-02-24T21:45:00,0:05:00,64.29,21.0,2.2
5086,13686,2014-02-24T22:05:00,0:05:00,60.91,27.5,2.5
5087,13699,2014-02-24T22:40:00,0:05:00,61.97,34.0,2.035
5088,13707,2014-02-24T23:00:00,0:05:00,63.27,15.0,1.57
5089,13709,2014-02-24T23:05:00,0:05:00,62.75,4.0,0.3
5090,13711,2014-02-24T23:10:00,0:05:00,62.9,30.0,2.0
5091,13714,2014-02-24T23:15:00,0:05:00,60.78,9.0,0.7
5092,13715,2014-02-24T23:20:00,0:05:00,62.67,15.0,0.92
5093,13717,2014-02-24T23:25:00,0:05:00,63.42,26.0,3.11
5094,13719,2014-02-24T23:30:00,0:05:00,60.06,18.0,1.08
5095,13721,2014-02-24T23:35:00,0:05:00,50.0,11.0,1.2
5096,13723,2014-02-24T23:40:00,0:05:00,55.2,15.0,1.54
5097,13726,2014-02-24T23:45:00,0:05:00,64.5,24.0,2.4
5098,13727,2014-02-24T23:50:00,0:05:00,63.09,11.0,0.77
5099,13730,2014-02-24T23:55:00,0:05:00,63.71,7.0,1.0
5100,13731,2014-02-25T00:00:00,0:05:00,64.0,4.0,0.57
5101,13733,2014-02-25T00:05:00,0:05:00,60.93,14.0,1.3
5102,13736,2014-02-25T00:10:00,0:05:00,67.0,8.0,0.15
5103,13738,2014-02-25T00:15:00,0:05:00,61.91,11.0,0.7
5104,13739,2014-02-25T00:20:00,0:05:00,61.92,12.0,0.62
5105,13742,2014-02-25T00:25:00,0:05:00,59.5,2.0,0.1
5106,13744,2014-02-25T00:30:00,0:05:00,67.67,12.0,0.69
5107,13746,2014-02-25T00:35:00,0:05:00,60.0,2.0,0.2
5108,13747,2014-02-25T00:40:00,0:05:00,65.13,8.0,0.46
5109,13750,2014-02-25T00:45:00,0:05:00,63.5,4.0,1.0
5110,13751,2014-02-25T00:50:00,0:05:00,59.83,6.0,0.23
5111,13754,2014-02-25T00:55:00,0:05:00,61.43,7.0,0.5
5112,13756,2014-02-25T01:00:00,0:05:00,60.0,2.0,0.17
5114,13760,2014-02-25T01:10:00,0:05:00,65.14,7.0,0.46
5115,13762,2014-02-25T01:15:00,0:05:00,63.86,7.0,0.2
